"","PertePoids","Sorte_The","Producteur","Prelevement","Site","DoseRepPrel"
"309",0.0607570777224049,"Residus_Canneberges","Belanger",5,"A9","79.98256_2_A9_5"
"310",0.0602459870752554,"Residus_Canneberges","Belanger",5,"A9","79.98256_2_A9_5"
"311",0.255172775968911,"Residus_Canneberges","Belanger",6,"A9","79.98256_2_A9_6"
"312",0.210738754049604,"Residus_Canneberges","Belanger",7,"A9","79.98256_1_A9_7"
"313",0.13431668925258,"Residus_Canneberges","Belanger",7,"A9","79.98256_1_A9_7"
"314",0.161372763782402,"Residus_Canneberges","Belanger",7,"A9","79.98256_1_A9_7"
"315",0.120808548718219,"Residus_Canneberges","Belanger",7,"A9","79.98256_1_A9_7"
"316",0.134164876054714,"Residus_Canneberges","Belanger",7,"A9","79.98256_1_A9_7"
"317",0.279066073697586,"Residus_Canneberges","Belanger",7,"A9","79.98256_1_A9_7"
"318",0.209692597239649,"Residus_Canneberges","Belanger",7,"A9","79.98256_1_A9_7"
"319",0.277594598838122,"Residus_Canneberges","Belanger",7,"A9","79.98256_1_A9_7"
"320",0.105216484089724,"Residus_Canneberges","Belanger",7,"A9","79.98256_1_A9_7"
"321",0.228195626076518,"Residus_Canneberges","Belanger",7,"A9","79.98256_1_A9_7"
"322",0.138157549004152,"Residus_Canneberges","Belanger",7,"A9","79.98256_1_A9_7"
"323",0.285864093959732,"Residus_Canneberges","Belanger",7,"A9","79.98256_1_A9_7"
"324",0.150815863125099,"Residus_Canneberges","Belanger",7,"A9","79.98256_1_A9_7"
"325",0.148421440995098,"Residus_Canneberges","Belanger",7,"A9","79.98256_1_A9_7"
"326",0.0903397526225144,"Residus_Canneberges","Belanger",7,"A9","79.98256_1_A9_7"
"327",0.1145664558616,"Residus_Canneberges","Belanger",7,"A9","79.98256_1_A9_7"
"328",0.221976051062932,"Residus_Canneberges","Belanger",7,"A9","79.98256_2_A9_7"
"329",0.291824097397145,"Residus_Canneberges","Belanger",7,"A9","79.98256_2_A9_7"
"330",0.169090525872062,"Residus_Canneberges","Belanger",7,"A9","79.98256_2_A9_7"
"331",0.0750934063042678,"Residus_Canneberges","Belanger",7,"A9","79.98256_2_A9_7"
"332",0.111838285744445,"Residus_Canneberges","Belanger",7,"A9","79.98256_2_A9_7"
"333",0.31096537250787,"Residus_Canneberges","Belanger",7,"A9","79.98256_2_A9_7"
"334",0.343355507830915,"Residus_Canneberges","Belanger",7,"A9","79.98256_2_A9_7"
"335",0.170614379084967,"Residus_Canneberges","Belanger",7,"A9","79.98256_2_A9_7"
"336",0.166710080750195,"Residus_Canneberges","Belanger",7,"A9","79.98256_2_A9_7"
"337",0.0978368517070629,"Residus_Canneberges","Belanger",7,"A9","79.98256_2_A9_7"
"338",-0.0380326144134666,"Residus_Canneberges","Belanger",1,"10","59.4048_1_10_1"
"339",-0.0339053562142485,"Residus_Canneberges","Belanger",1,"10","59.4048_1_10_1"
"340",-0.0281875658587988,"Residus_Canneberges","Belanger",1,"10","59.4048_1_10_1"
"341",-0.0204521556256573,"Residus_Canneberges","Belanger",1,"10","59.4048_1_10_1"
"342",-0.0147351861562664,"Residus_Canneberges","Belanger",1,"10","59.4048_1_10_1"
"343",-0.0191723415400733,"Residus_Canneberges","Belanger",1,"10","59.4048_1_10_1"
"344",-0.0140434552199258,"Residus_Canneberges","Belanger",1,"10","59.4048_1_10_1"
"345",-0.0187597707139135,"Residus_Canneberges","Belanger",1,"10","59.4048_1_10_1"
"346",-0.0256084656084656,"Residus_Canneberges","Belanger",1,"10","59.4048_1_10_1"
"347",-0.0206516027325275,"Residus_Canneberges","Belanger",1,"10","59.4048_1_10_1"
"348",-0.0206624605678234,"Residus_Canneberges","Belanger",1,"10","59.4048_1_10_1"
"349",-0.0192167101827676,"Residus_Canneberges","Belanger",1,"10","59.4048_1_10_1"
"350",-0.028152799581371,"Residus_Canneberges","Belanger",1,"10","59.4048_1_10_1"
"351",-0.0214136125654451,"Residus_Canneberges","Belanger",1,"10","59.4048_1_10_1"
"352",-0.0142631578947369,"Residus_Canneberges","Belanger",1,"10","59.4048_1_10_1"
"353",-0.0247668393782384,"Residus_Canneberges","Belanger",1,"10","59.4048_1_10_1"
"354",-0.0434464751958224,"Residus_Canneberges","Belanger",1,"10","59.4048_2_10_1"
"355",-0.0198207696362678,"Residus_Canneberges","Belanger",1,"10","59.4048_2_10_1"
"356",-0.0210471747019181,"Residus_Canneberges","Belanger",1,"10","59.4048_2_10_1"
"357",-0.0231868713605082,"Residus_Canneberges","Belanger",1,"10","59.4048_2_10_1"
"358",-0.0113423517169615,"Residus_Canneberges","Belanger",1,"10","59.4048_2_10_1"
"359",-0.0251824817518248,"Residus_Canneberges","Belanger",1,"10","59.4048_2_10_1"
"360",-0.0261410788381743,"Residus_Canneberges","Belanger",1,"10","59.4048_2_10_1"
"361",-0.022422954303932,"Residus_Canneberges","Belanger",1,"10","59.4048_2_10_1"
"362",-0.0271248688352571,"Residus_Canneberges","Belanger",1,"10","59.4048_2_10_1"
"363",-0.0303405572755418,"Residus_Canneberges","Belanger",1,"10","59.4048_2_10_1"
"364",-0.0319593147751604,"Residus_Canneberges","Belanger",1,"10","59.4048_2_10_1"
"365",-0.0244161358811041,"Residus_Canneberges","Belanger",1,"10","59.4048_2_10_1"
"366",-0.0264583333333334,"Residus_Canneberges","Belanger",1,"10","59.4048_2_10_1"
"367",-0.0128083989501312,"Residus_Canneberges","Belanger",1,"10","59.4048_2_10_1"
"368",-0.0239003709591944,"Residus_Canneberges","Belanger",1,"10","59.4048_2_10_1"
"369",0.080338266384778,"Residus_Canneberges","Belanger",1,"10","59.4048_2_10_1"
"370",-0.0247261345852895,"Residus_Canneberges","Belanger",1,"10","59.4048_2_10_1"
"371",-0.0291383812010444,"Residus_Canneberges","Belanger",2,"10","59.4048_1_10_2"
"372",-0.0190352697095435,"Residus_Canneberges","Belanger",2,"10","59.4048_1_10_2"
"373",-0.026875,"Residus_Canneberges","Belanger",2,"10","59.4048_1_10_2"
"374",-0.0315952503871967,"Residus_Canneberges","Belanger",2,"10","59.4048_1_10_2"
"375",-0.0280084077771939,"Residus_Canneberges","Belanger",2,"10","59.4048_1_10_2"
"376",-0.0243788819875777,"Residus_Canneberges","Belanger",2,"10","59.4048_1_10_2"
"377",-0.0222280887011616,"Residus_Canneberges","Belanger",2,"10","59.4048_1_10_2"
"378",-0.0357972544878564,"Residus_Canneberges","Belanger",2,"10","59.4048_1_10_2"
"379",-0.0303506017791732,"Residus_Canneberges","Belanger",2,"10","59.4048_1_10_2"
"380",-0.0264861995753716,"Residus_Canneberges","Belanger",2,"10","59.4048_1_10_2"
"381",-0.0238044633368758,"Residus_Canneberges","Belanger",2,"10","59.4048_1_10_2"
"382",0.484004127966976,"Residus_Canneberges","Belanger",2,"10","59.4048_1_10_2"
"383",-0.0260688216892597,"Residus_Canneberges","Belanger",2,"10","59.4048_1_10_2"
"384",-0.0330041580041581,"Residus_Canneberges","Belanger",2,"10","59.4048_1_10_2"
"385",-0.0298546209761164,"Residus_Canneberges","Belanger",2,"10","59.4048_1_10_2"
"386",-0.0223541559112028,"Residus_Canneberges","Belanger",2,"10","59.4048_2_10_2"
"387",-0.0167013527575442,"Residus_Canneberges","Belanger",2,"10","59.4048_2_10_2"
"388",-0.0231418028465999,"Residus_Canneberges","Belanger",2,"10","59.4048_2_10_2"
"389",-0.0276461295418641,"Residus_Canneberges","Belanger",2,"10","59.4048_2_10_2"
"390",-0.0331425598335068,"Residus_Canneberges","Belanger",2,"10","59.4048_2_10_2"
"391",-0.0256799163179917,"Residus_Canneberges","Belanger",2,"10","59.4048_2_10_2"
"392",-0.0226178010471205,"Residus_Canneberges","Belanger",2,"10","59.4048_2_10_2"
"393",-0.0313329792883696,"Residus_Canneberges","Belanger",2,"10","59.4048_2_10_2"
"394",-0.0292887029288703,"Residus_Canneberges","Belanger",2,"10","59.4048_2_10_2"
"395",-0.0159685863874345,"Residus_Canneberges","Belanger",2,"10","59.4048_2_10_2"
"396",-0.0308019118428041,"Residus_Canneberges","Belanger",2,"10","59.4048_2_10_2"
"397",0.0173298429319371,"Residus_Canneberges","Belanger",2,"10","59.4048_2_10_2"
"398",0.0122193211488251,"Residus_Canneberges","Belanger",3,"10","59.4048_1_10_3"
"399",0.114793213149523,"Residus_Canneberges","Belanger",3,"10","59.4048_1_10_3"
"400",0.0227130977130976,"Residus_Canneberges","Belanger",3,"10","59.4048_1_10_3"
"401",0.018585005279831,"Residus_Canneberges","Belanger",3,"10","59.4048_1_10_3"
"402",0.0064533053515215,"Residus_Canneberges","Belanger",3,"10","59.4048_1_10_3"
"403",0.00967056323060574,"Residus_Canneberges","Belanger",3,"10","59.4048_1_10_3"
"404",0.0684044233807268,"Residus_Canneberges","Belanger",3,"10","59.4048_1_10_3"
"405",0.0155227032734952,"Residus_Canneberges","Belanger",3,"10","59.4048_1_10_3"
"406",0.00970822281167108,"Residus_Canneberges","Belanger",3,"10","59.4048_1_10_3"
"407",0.0152071316203462,"Residus_Canneberges","Belanger",3,"10","59.4048_1_10_3"
"408",0.0643856920684293,"Residus_Canneberges","Belanger",3,"10","59.4048_1_10_3"
"409",-0.00642969158389962,"Residus_Canneberges","Belanger",3,"10","59.4048_1_10_3"
"410",0.102836513666839,"Residus_Canneberges","Belanger",3,"10","59.4048_1_10_3"
"411",0.0283871649838769,"Residus_Canneberges","Belanger",3,"10","59.4048_1_10_3"
"412",0.00820103038586891,"Residus_Canneberges","Belanger",3,"10","59.4048_2_10_3"
"413",0.0170481452249408,"Residus_Canneberges","Belanger",3,"10","59.4048_2_10_3"
"414",0.0139750743077645,"Residus_Canneberges","Belanger",3,"10","59.4048_2_10_3"
"415",0.00963451670331971,"Residus_Canneberges","Belanger",3,"10","59.4048_2_10_3"
"416",-0.0195894060492086,"Residus_Canneberges","Belanger",3,"10","59.4048_2_10_3"
"417",0.0253913407674991,"Residus_Canneberges","Belanger",3,"10","59.4048_2_10_3"
"418",0.0277864664789907,"Residus_Canneberges","Belanger",3,"10","59.4048_2_10_3"
"419",0.0181389252948886,"Residus_Canneberges","Belanger",3,"10","59.4048_2_10_3"
"420",0.0366014450714624,"Residus_Canneberges","Belanger",3,"10","59.4048_2_10_3"
"421",0.00563233376792695,"Residus_Canneberges","Belanger",3,"10","59.4048_2_10_3"
"422",-0.0197828583359432,"Residus_Canneberges","Belanger",3,"10","59.4048_2_10_3"
"423",0.00517341498178748,"Residus_Canneberges","Belanger",3,"10","59.4048_2_10_3"
"424",0.000317762948840248,"Residus_Canneberges","Belanger",3,"10","59.4048_2_10_3"
"425",0.0373196738448672,"Residus_Canneberges","Belanger",3,"10","59.4048_2_10_3"
"426",0.00375469336670832,"Residus_Canneberges","Belanger",3,"10","59.4048_2_10_3"
"427",0.048284625158831,"Residus_Canneberges","Belanger",4,"10","59.4048_1_10_4"
"428",0.0864514103302109,"Residus_Canneberges","Belanger",4,"10","59.4048_1_10_4"
"429",0.0842335994989823,"Residus_Canneberges","Belanger",4,"10","59.4048_1_10_4"
"430",0.0260824204486177,"Residus_Canneberges","Belanger",4,"10","59.4048_1_10_4"
"431",0.0395602083223736,"Residus_Canneberges","Belanger",4,"10","59.4048_1_10_4"
"432",0.0306783735758336,"Residus_Canneberges","Belanger",4,"10","59.4048_1_10_4"
"433",0.0589188624006692,"Residus_Canneberges","Belanger",4,"10","59.4048_1_10_4"
"434",0.0667430237401083,"Residus_Canneberges","Belanger",4,"10","59.4048_1_10_4"
"435",0.0557124921531701,"Residus_Canneberges","Belanger",4,"10","59.4048_1_10_4"
"436",0.0778906373348771,"Residus_Canneberges","Belanger",4,"10","59.4048_1_10_4"
"437",0.0476515350301758,"Residus_Canneberges","Belanger",4,"10","59.4048_1_10_4"
"438",0.0784136759396899,"Residus_Canneberges","Belanger",4,"10","59.4048_1_10_4"
"439",0.147898892480526,"Residus_Canneberges","Belanger",4,"10","59.4048_1_10_4"
"440",0.0562601968317457,"Residus_Canneberges","Belanger",4,"10","59.4048_1_10_4"
"441",0.027265100671141,"Residus_Canneberges","Belanger",4,"10","59.4048_1_10_4"
"442",0.0622919638611508,"Residus_Canneberges","Belanger",4,"10","59.4048_1_10_4"
"443",0.0642894598846356,"Residus_Canneberges","Belanger",4,"10","59.4048_2_10_4"
"444",0.0541301627033792,"Residus_Canneberges","Belanger",4,"10","59.4048_2_10_4"
"445",0.0207324773731846,"Residus_Canneberges","Belanger",4,"10","59.4048_2_10_4"
"446",0.0249814756007198,"Residus_Canneberges","Belanger",4,"10","59.4048_2_10_4"
"447",0.0920768623321927,"Residus_Canneberges","Belanger",4,"10","59.4048_2_10_4"
"448",-0.0263889617543676,"Residus_Canneberges","Belanger",4,"10","59.4048_2_10_4"
"449",0.0274558930994885,"Residus_Canneberges","Belanger",4,"10","59.4048_2_10_4"
"450",0.0239765469584336,"Residus_Canneberges","Belanger",4,"10","59.4048_2_10_4"
"451",0.0272978756720079,"Residus_Canneberges","Belanger",4,"10","59.4048_2_10_4"
"452",0.0560742788586928,"Residus_Canneberges","Belanger",4,"10","59.4048_2_10_4"
"453",0.021736853132202,"Residus_Canneberges","Belanger",4,"10","59.4048_2_10_4"
"454",0.0325233057504976,"Residus_Canneberges","Belanger",4,"10","59.4048_2_10_4"
"455",0.0269317763400136,"Residus_Canneberges","Belanger",4,"10","59.4048_2_10_4"
"456",0.0208058993942587,"Residus_Canneberges","Belanger",4,"10","59.4048_2_10_4"
"457",0.0385567553331578,"Residus_Canneberges","Belanger",4,"10","59.4048_2_10_4"
"458",0.0448586321276259,"Residus_Canneberges","Belanger",4,"10","59.4048_2_10_4"
"459",0.0480728948470883,"Residus_Canneberges","Belanger",4,"10","59.4048_2_10_4"
"460",0.0398906816629001,"Residus_Canneberges","Belanger",4,"10","59.4048_2_10_4"
"461",0.0230287206266319,"Residus_Canneberges","Belanger",4,"10","59.4048_2_10_4"
"462",0.0382987616907884,"Residus_Canneberges","Belanger",4,"10","59.4048_2_10_4"
"463",0.124803356056633,"Residus_Canneberges","Belanger",5,"10","59.4048_1_10_5"
"464",0.107058390707941,"Residus_Canneberges","Belanger",5,"10","59.4048_1_10_5"
"465",0.115258884319308,"Residus_Canneberges","Belanger",5,"10","59.4048_1_10_5"
"466",0.169940539392652,"Residus_Canneberges","Belanger",5,"10","59.4048_1_10_5"
"467",0.101623257998852,"Residus_Canneberges","Belanger",5,"10","59.4048_1_10_5"
"468",0.0941816659690247,"Residus_Canneberges","Belanger",5,"10","59.4048_1_10_5"
"469",0.10892801005973,"Residus_Canneberges","Belanger",5,"10","59.4048_1_10_5"
"470",0.141874507744815,"Residus_Canneberges","Belanger",5,"10","59.4048_1_10_5"
"471",0.0872852233676976,"Residus_Canneberges","Belanger",5,"10","59.4048_1_10_5"
"472",0.0922538155969058,"Residus_Canneberges","Belanger",5,"10","59.4048_1_10_5"
"473",0.0930720050309192,"Residus_Canneberges","Belanger",5,"10","59.4048_1_10_5"
"474",0.0618859994746519,"Residus_Canneberges","Belanger",5,"10","59.4048_2_10_5"
"475",0.0134972534658645,"Residus_Canneberges","Belanger",5,"10","59.4048_2_10_5"
"476",0.0828216028971815,"Residus_Canneberges","Belanger",5,"10","59.4048_2_10_5"
"477",0.0315894947790318,"Residus_Canneberges","Belanger",5,"10","59.4048_2_10_5"
"478",0.0371166448230668,"Residus_Canneberges","Belanger",5,"10","59.4048_2_10_5"
"479",0.0429712124395881,"Residus_Canneberges","Belanger",5,"10","59.4048_2_10_5"
"480",0.0320184158208642,"Residus_Canneberges","Belanger",5,"10","59.4048_2_10_5"
"481",0.155142542132619,"Residus_Canneberges","Belanger",5,"10","59.4048_2_10_5"
"482",0.0381531366280593,"Residus_Canneberges","Belanger",5,"10","59.4048_2_10_5"
"483",0.0538076416337285,"Residus_Canneberges","Belanger",5,"10","59.4048_2_10_5"
"484",0.0328810020876826,"Residus_Canneberges","Belanger",5,"10","59.4048_2_10_5"
"485",0.0561114894954681,"Residus_Canneberges","Belanger",5,"10","59.4048_2_10_5"
"486",0.0789779326364693,"Residus_Canneberges","Belanger",5,"10","59.4048_2_10_5"
"487",0.130031123067996,"Residus_Canneberges","Belanger",5,"10","59.4048_2_10_5"
"488",0.0456556082148499,"Residus_Canneberges","Belanger",5,"10","59.4048_2_10_5"
"489",0.132498559228795,"Residus_Canneberges","Belanger",5,"10","59.4048_2_10_5"
"490",0.0615959181526485,"Residus_Canneberges","Belanger",5,"10","59.4048_2_10_5"
"491",0.0899613695295549,"Residus_Canneberges","Belanger",6,"10","59.4048_1_10_6"
"492",0.121391833735699,"Residus_Canneberges","Belanger",6,"10","59.4048_1_10_6"
"493",0.0989830508474576,"Residus_Canneberges","Belanger",6,"10","59.4048_1_10_6"
"494",0.126784873685862,"Residus_Canneberges","Belanger",6,"10","59.4048_1_10_6"
"495",0.134566326530612,"Residus_Canneberges","Belanger",6,"10","59.4048_1_10_6"
"496",0.104918890633176,"Residus_Canneberges","Belanger",6,"10","59.4048_1_10_6"
"497",0.120863007959782,"Residus_Canneberges","Belanger",6,"10","59.4048_1_10_6"
"498",0.103869221378908,"Residus_Canneberges","Belanger",6,"10","59.4048_1_10_6"
"499",0.0760190965846492,"Residus_Canneberges","Belanger",6,"10","59.4048_1_10_6"
"500",0.182231988698791,"Residus_Canneberges","Belanger",7,"10","59.4048_1_10_7"
"501",0.136461449640477,"Residus_Canneberges","Belanger",7,"10","59.4048_1_10_7"
"502",0.178578892371996,"Residus_Canneberges","Belanger",7,"10","59.4048_1_10_7"
"503",0.245166402535658,"Residus_Canneberges","Belanger",7,"10","59.4048_1_10_7"
"504",0.203842105263158,"Residus_Canneberges","Belanger",7,"10","59.4048_1_10_7"
"505",0.163647785572191,"Residus_Canneberges","Belanger",7,"10","59.4048_1_10_7"
"506",0.130178440989252,"Residus_Canneberges","Belanger",7,"10","59.4048_1_10_7"
"507",0.0951381968846698,"Residus_Canneberges","Belanger",7,"10","59.4048_1_10_7"
"508",0.250143281404679,"Residus_Canneberges","Belanger",7,"10","59.4048_1_10_7"
"509",0.163311195942059,"Residus_Canneberges","Belanger",7,"10","59.4048_1_10_7"
"510",0.176529535864979,"Residus_Canneberges","Belanger",7,"10","59.4048_1_10_7"
"511",0.116608520985305,"Residus_Canneberges","Belanger",7,"10","59.4048_1_10_7"
"512",0.183064095883272,"Residus_Canneberges","Belanger",7,"10","59.4048_1_10_7"
"513",0.193945127719962,"Residus_Canneberges","Belanger",7,"10","59.4048_1_10_7"
"514",0.179034220130111,"Residus_Canneberges","Belanger",7,"10","59.4048_1_10_7"
"515",0.241479937467431,"Residus_Canneberges","Belanger",7,"10","59.4048_1_10_7"
"516",0.1963645943098,"Residus_Canneberges","Belanger",7,"10","59.4048_1_10_7"
"517",0.211057642012763,"Residus_Canneberges","Belanger",7,"10","59.4048_1_10_7"
"518",0.077511260081701,"Residus_Canneberges","Belanger",7,"10","59.4048_2_10_7"
"519",0.107135405800125,"Residus_Canneberges","Belanger",7,"10","59.4048_2_10_7"
"520",0.144878176578465,"Residus_Canneberges","Belanger",7,"10","59.4048_2_10_7"
"521",0.121575070220997,"Residus_Canneberges","Belanger",7,"10","59.4048_2_10_7"
"522",0.234758679085521,"Residus_Canneberges","Belanger",7,"10","59.4048_2_10_7"
"523",0.124075724998689,"Residus_Canneberges","Belanger",7,"10","59.4048_2_10_7"
"524",0.159776010048147,"Residus_Canneberges","Belanger",7,"10","59.4048_2_10_7"
"525",0.0979822522712867,"Residus_Canneberges","Belanger",7,"10","59.4048_2_10_7"
"526",0.115942028985507,"Residus_Canneberges","Belanger",7,"10","59.4048_2_10_7"
"527",0.100167908489873,"Residus_Canneberges","Belanger",7,"10","59.4048_2_10_7"
"528",0.222928608650339,"Residus_Canneberges","Belanger",7,"10","59.4048_2_10_7"
"529",-0.0300980898296335,"Residus_Canneberges","Fortier",1,"9","31.4825_1_9_1"
"530",-0.0173566878980893,"Residus_Canneberges","Fortier",1,"9","31.4825_1_9_1"
"531",-0.0114942528735632,"Residus_Canneberges","Fortier",1,"9","31.4825_1_9_1"
"532",-0.0377507919746569,"Residus_Canneberges","Fortier",1,"9","31.4825_1_9_1"
"533",-0.0416492693110648,"Residus_Canneberges","Fortier",1,"9","31.4825_1_9_1"
"534",-0.0340694006309149,"Residus_Canneberges","Fortier",1,"9","31.4825_1_9_1"
"535",-0.0120021242697822,"Residus_Canneberges","Fortier",1,"9","31.4825_1_9_1"
"536",-0.0142326075411577,"Residus_Canneberges","Fortier",1,"9","31.4825_1_9_1"
"537",0.00541103017689905,"Residus_Canneberges","Fortier",1,"9","31.4825_1_9_1"
"538",-0.0238070539419087,"Residus_Canneberges","Fortier",1,"9","31.4825_1_9_1"
"539",-0.00950391644908616,"Residus_Canneberges","Fortier",1,"9","31.4825_1_9_1"
"540",-0.0201570680628272,"Residus_Canneberges","Fortier",1,"9","31.4825_1_9_1"
"541",-0.0104485488126649,"Residus_Canneberges","Fortier",1,"9","31.4825_1_9_1"
"542",-0.00794392523364491,"Residus_Canneberges","Fortier",1,"9","31.4825_1_9_1"
"543",-0.038150289017341,"Residus_Canneberges","Fortier",1,"9","31.4825_1_9_1"
"544",-0.0320424403183024,"Residus_Canneberges","Fortier",1,"9","31.4825_1_9_1"
"545",-0.0313371192565823,"Residus_Canneberges","Fortier",1,"9","31.4825_2_9_1"
"546",-0.0209241952232606,"Residus_Canneberges","Fortier",1,"9","31.4825_2_9_1"
"547",-0.0391394504924832,"Residus_Canneberges","Fortier",1,"9","31.4825_2_9_1"
"548",-0.0320942408376964,"Residus_Canneberges","Fortier",1,"9","31.4825_2_9_1"
"549",-0.0395459345300951,"Residus_Canneberges","Fortier",1,"9","31.4825_2_9_1"
"550",0.00416016640665627,"Residus_Canneberges","Fortier",1,"9","31.4825_2_9_1"
"551",-0.067268862911796,"Residus_Canneberges","Fortier",1,"9","31.4825_2_9_1"
"552",0.0172955974842767,"Residus_Canneberges","Fortier",1,"9","31.4825_2_9_1"
"553",-0.0422118380062305,"Residus_Canneberges","Fortier",1,"9","31.4825_2_9_1"
"554",-0.0390205371248026,"Residus_Canneberges","Fortier",1,"9","31.4825_2_9_1"
"555",-0.0342737722048067,"Residus_Canneberges","Fortier",1,"9","31.4825_2_9_1"
"556",-0.0406331084587442,"Residus_Canneberges","Fortier",1,"9","31.4825_2_9_1"
"557",-0.0436612309310889,"Residus_Canneberges","Fortier",1,"9","31.4825_2_9_1"
"558",-0.0521649484536082,"Residus_Canneberges","Fortier",1,"9","31.4825_2_9_1"
"559",-0.0370916754478398,"Residus_Canneberges","Fortier",1,"9","31.4825_2_9_1"
"560",-0.0582331416623105,"Residus_Canneberges","Fortier",1,"9","31.4825_2_9_1"
"561",-0.0392464678178964,"Residus_Canneberges","Fortier",1,"9","31.4825_2_9_1"
"562",0.00140992167101824,"Residus_Canneberges","Fortier",1,"9","31.4825_2_9_1"
"563",-0.0394179894179894,"Residus_Canneberges","Fortier",2,"9","31.4825_1_9_2"
"564",-0.0343617021276597,"Residus_Canneberges","Fortier",2,"9","31.4825_1_9_2"
"565",-0.03150826446281,"Residus_Canneberges","Fortier",2,"9","31.4825_1_9_2"
"566",0.064616988014591,"Residus_Canneberges","Fortier",2,"9","31.4825_1_9_2"
"567",-0.0330323951141795,"Residus_Canneberges","Fortier",2,"9","31.4825_1_9_2"
"568",-0.0303329864724246,"Residus_Canneberges","Fortier",2,"9","31.4825_1_9_2"
"569",-0.050393287886733,"Residus_Canneberges","Fortier",2,"9","31.4825_1_9_2"
"570",-0.0982521186440679,"Residus_Canneberges","Fortier",2,"9","31.4825_1_9_2"
"571",-0.049453409682457,"Residus_Canneberges","Fortier",2,"9","31.4825_1_9_2"
"572",-0.0422163588390502,"Residus_Canneberges","Fortier",2,"9","31.4825_1_9_2"
"573",-0.0540385617509119,"Residus_Canneberges","Fortier",2,"9","31.4825_1_9_2"
"574",-0.0377990430622009,"Residus_Canneberges","Fortier",2,"9","31.4825_1_9_2"
"575",-0.0324338624338625,"Residus_Canneberges","Fortier",2,"9","31.4825_1_9_2"
"576",-0.0665618448637318,"Residus_Canneberges","Fortier",2,"9","31.4825_1_9_2"
"577",0.0453834115805947,"Residus_Canneberges","Fortier",2,"9","31.4825_1_9_2"
"578",-0.0533713692946058,"Residus_Canneberges","Fortier",2,"9","31.4825_1_9_2"
"579",-0.00696954052658743,"Residus_Canneberges","Fortier",2,"9","31.4825_1_9_2"
"580",-0.0394519131334023,"Residus_Canneberges","Fortier",2,"9","31.4825_1_9_2"
"581",-0.0356508102456874,"Residus_Canneberges","Fortier",2,"9","31.4825_1_9_2"
"582",-0.00832455216016862,"Residus_Canneberges","Fortier",2,"9","31.4825_1_9_2"
"583",-0.0297872340425531,"Residus_Canneberges","Fortier",2,"9","31.4825_2_9_2"
"584",-0.0326649076517151,"Residus_Canneberges","Fortier",2,"9","31.4825_2_9_2"
"585",0.235658914728682,"Residus_Canneberges","Fortier",2,"9","31.4825_2_9_2"
"586",0.000584174190122199,"Residus_Canneberges","Fortier",2,"9","31.4825_2_9_2"
"587",-0.0405320813771517,"Residus_Canneberges","Fortier",2,"9","31.4825_2_9_2"
"588",-0.0380062305295951,"Residus_Canneberges","Fortier",2,"9","31.4825_2_9_2"
"589",-0.0310433884297521,"Residus_Canneberges","Fortier",2,"9","31.4825_2_9_2"
"590",-0.0272536687631027,"Residus_Canneberges","Fortier",2,"9","31.4825_2_9_2"
"591",-0.0341871406168322,"Residus_Canneberges","Fortier",2,"9","31.4825_2_9_2"
"592",-0.113242961418144,"Residus_Canneberges","Fortier",2,"9","31.4825_2_9_2"
"593",-0.0408130939809927,"Residus_Canneberges","Fortier",2,"9","31.4825_2_9_2"
"594",-0.0295243019648398,"Residus_Canneberges","Fortier",2,"9","31.4825_2_9_2"
"595",-0.0271975180972078,"Residus_Canneberges","Fortier",2,"9","31.4825_2_9_2"
"596",-0.0530421216848673,"Residus_Canneberges","Fortier",2,"9","31.4825_2_9_2"
"597",-0.0304642670839854,"Residus_Canneberges","Fortier",2,"9","31.4825_2_9_2"
"598",-0.0124091381100727,"Residus_Canneberges","Fortier",2,"9","31.4825_2_9_2"
"599",-0.0351909184726524,"Residus_Canneberges","Fortier",2,"9","31.4825_2_9_2"
"600",-0.0346960167714885,"Residus_Canneberges","Fortier",2,"9","31.4825_2_9_2"
"601",-0.0131524008350731,"Residus_Canneberges","Fortier",2,"9","31.4825_2_9_2"
"602",0.0715717299578059,"Residus_Canneberges","Fortier",2,"9","31.4825_2_9_2"
"603",-0.0134281200631912,"Residus_Canneberges","Fortier",3,"9","31.4825_1_9_3"
"604",-0.0113804004214963,"Residus_Canneberges","Fortier",3,"9","31.4825_1_9_3"
"605",-0.0148167268972638,"Residus_Canneberges","Fortier",3,"9","31.4825_1_9_3"
"606",-0.00198848770277343,"Residus_Canneberges","Fortier",3,"9","31.4825_1_9_3"
"607",-0.0210361067503925,"Residus_Canneberges","Fortier",3,"9","31.4825_1_9_3"
"608",-0.0167536534446764,"Residus_Canneberges","Fortier",3,"9","31.4825_1_9_3"
"609",-0.0234888653234358,"Residus_Canneberges","Fortier",3,"9","31.4825_1_9_3"
"610",-0.0265584075432163,"Residus_Canneberges","Fortier",3,"9","31.4825_1_9_3"
"611",-0.0186659772492244,"Residus_Canneberges","Fortier",3,"9","31.4825_1_9_3"
"612",0.00182958703606903,"Residus_Canneberges","Fortier",3,"9","31.4825_1_9_3"
"613",0.00108639420589756,"Residus_Canneberges","Fortier",3,"9","31.4825_1_9_3"
"614",-0.00838509316770186,"Residus_Canneberges","Fortier",3,"9","31.4825_1_9_3"
"615",-0.0164241164241165,"Residus_Canneberges","Fortier",3,"9","31.4825_1_9_3"
