"","PertePoids","Sorte_The","Initial_Poids_Echantillon_g","Final_Poids_Echantillon_g","Producteur","Prelevement","Site","DoseRepPrel"
"755",-0.0303172126885075,"Residus_Canneberges",1.923,1.9813,"Fortier",1,"45","28.42_1_45_1"
"756",-0.0353918007265179,"Residus_Canneberges",1.927,1.9952,"Fortier",1,"45","28.42_1_45_1"
"757",-0.0455636743215031,"Residus_Canneberges",1.916,2.0033,"Fortier",1,"45","28.42_1_45_1"
"758",-0.0492258748674443,"Residus_Canneberges",1.886,1.97884,"Fortier",1,"45","28.42_1_45_1"
"759",-0.0499203398831652,"Residus_Canneberges",1.883,1.977,"Fortier",1,"45","28.42_2_45_1"
"760",-0.314255874673629,"Residus_Canneberges",1.915,2.5168,"Fortier",1,"45","28.42_2_45_1"
"761",-0.304504976427449,"Residus_Canneberges",1.909,2.4903,"Fortier",1,"45","28.42_2_45_1"
"762",-0.042088772845953,"Residus_Canneberges",1.915,1.9956,"Fortier",1,"45","28.42_2_45_1"
"763",-0.310062893081761,"Residus_Canneberges",1.908,2.4996,"Fortier",1,"45","28.42_2_45_1"
"764",-0.0369519832985386,"Residus_Canneberges",1.916,1.9868,"Fortier",1,"45","28.42_2_45_1"
"765",-0.0484276729559749,"Residus_Canneberges",1.908,2.0004,"Fortier",1,"45","28.42_2_45_1"
"766",-0.0457519788918206,"Residus_Canneberges",1.895,1.9817,"Fortier",1,"45","28.42_2_45_1"
"767",-0.0452516865594189,"Residus_Canneberges",1.927,2.0142,"Fortier",1,"45","28.42_2_45_1"
"768",-0.313159268929504,"Residus_Canneberges",1.915,2.5147,"Fortier",1,"45","28.42_2_45_1"
"769",-0.0541687979539642,"Residus_Canneberges",1.955,2.0609,"Fortier",1,"45","28.42_2_45_1"
"770",-0.311076604554865,"Residus_Canneberges",1.932,2.533,"Fortier",1,"45","28.42_2_45_1"
"771",-0.0519131334022752,"Residus_Canneberges",1.934,2.0344,"Fortier",1,"45","28.42_2_45_1"
"772",-0.0366085578446909,"Residus_Canneberges",1.893,1.9623,"Fortier",1,"45","28.42_2_45_1"
"773",-0.0429551451187335,"Residus_Canneberges",1.895,1.9764,"Fortier",1,"45","28.42_2_45_1"
"774",-0.0507376185458378,"Residus_Canneberges",1.898,1.9943,"Fortier",1,"45","28.42_2_45_1"
"775",-0.0486315789473684,"Residus_Canneberges",1.9,1.9924,"Fortier",1,"45","28.42_2_45_1"
"776",-0.049736564805058,"Residus_Canneberges",1.898,1.9924,"Fortier",1,"45","28.42_2_45_1"
"777",-0.0631825273010921,"Residus_Canneberges",1.923,2.0445,"Fortier",2,"45","28.42_1_45_2"
"778",-0.06444099378882,"Residus_Canneberges",1.932,2.0565,"Fortier",2,"45","28.42_1_45_2"
"779",-0.06697965571205,"Residus_Canneberges",1.917,2.0454,"Fortier",2,"45","28.42_1_45_2"
"780",-0.0505208333333333,"Residus_Canneberges",1.92,2.017,"Fortier",2,"45","28.42_1_45_2"
"781",-0.0494545454545454,"Residus_Canneberges",1.925,2.0202,"Fortier",2,"45","28.42_1_45_2"
"782",-0.0214248838409912,"Residus_Canneberges",1.937,1.9785,"Fortier",2,"45","28.42_1_45_2"
"783",-0.0388075313807532,"Residus_Canneberges",1.912,1.9862,"Fortier",2,"45","28.42_1_45_2"
"784",-0.0470861268695203,"Residus_Canneberges",1.939,2.0303,"Fortier",2,"45","28.42_1_45_2"
"785",-0.0346133886870783,"Residus_Canneberges",1.927,1.9937,"Fortier",2,"45","28.42_1_45_2"
"786",-0.0489677077818952,"Residus_Canneberges",1.889,1.9815,"Fortier",2,"45","28.42_1_45_2"
"787",-0.0391601049868766,"Residus_Canneberges",1.905,1.9796,"Fortier",2,"45","28.42_1_45_2"
"788",-0.0454263565891472,"Residus_Canneberges",1.935,2.0229,"Fortier",2,"45","28.42_1_45_2"
"789",-0.0204774535809018,"Residus_Canneberges",1.885,1.9236,"Fortier",2,"45","28.42_2_45_2"
"790",-0.0259801359121797,"Residus_Canneberges",1.913,1.9627,"Fortier",2,"45","28.42_2_45_2"
"791",-0.0169772256728779,"Residus_Canneberges",1.932,1.9648,"Fortier",2,"45","28.42_2_45_2"
"792",-0.0232114467408585,"Residus_Canneberges",1.887,1.9308,"Fortier",2,"45","28.42_2_45_2"
"793",-0.0193193717277488,"Residus_Canneberges",1.91,1.9469,"Fortier",2,"45","28.42_2_45_2"
"794",-0.0474869109947645,"Residus_Canneberges",1.91,2.0007,"Fortier",2,"45","28.42_2_45_2"
"795",-0.0215392561983471,"Residus_Canneberges",1.936,1.9777,"Fortier",2,"45","28.42_2_45_2"
"796",-0.0352816153028693,"Residus_Canneberges",1.882,1.9484,"Fortier",2,"45","28.42_2_45_2"
"797",-0.0283748014822658,"Residus_Canneberges",1.889,1.9426,"Fortier",2,"45","28.42_2_45_2"
"798",-0.0239938080495356,"Residus_Canneberges",1.938,1.9845,"Fortier",2,"45","28.42_2_45_2"
"799",-0.0295643153526972,"Residus_Canneberges",1.928,1.985,"Fortier",2,"45","28.42_2_45_2"
"800",-0.0266425245732022,"Residus_Canneberges",1.933,1.9845,"Fortier",2,"45","28.42_2_45_2"
"801",-0.00212655601659751,"Residus_Canneberges",1.928,1.9321,"Fortier",2,"45","28.42_2_45_2"
"802",-0.0198963730569948,"Residus_Canneberges",1.93,1.9684,"Fortier",2,"45","28.42_2_45_2"
"803",-0.00413179916317993,"Residus_Canneberges",1.912,1.9199,"Fortier",2,"45","28.42_2_45_2"
"804",-0.0182576943140323,"Residus_Canneberges",1.917,1.952,"Fortier",2,"45","28.42_2_45_2"
"805",-0.0475661375661376,"Residus_Canneberges",1.89,1.9799,"Fortier",2,"45","28.42_2_45_2"
"806",-0.043146417445483,"Residus_Canneberges",1.926,2.0091,"Fortier",2,"45","28.42_2_45_2"
"807",-0.00909090909090913,"Residus_Canneberges",1.914,1.9314,"Fortier",2,"45","28.42_2_45_2"
"808",-0.0185145888594164,"Residus_Canneberges",1.885,1.9199,"Fortier",3,"45","28.42_1_45_3"
"809",-0.00614818707304259,"Residus_Canneberges",1.903,1.9147,"Fortier",3,"45","28.42_1_45_3"
"810",0.00193009911319772,"Residus_Canneberges",1.917,1.9133,"Fortier",3,"45","28.42_1_45_3"
"811",-0.00625325690463784,"Residus_Canneberges",1.919,1.931,"Fortier",3,"45","28.42_1_45_3"
"812",-0.00245174752217002,"Residus_Canneberges",1.917,1.9217,"Fortier",3,"45","28.42_1_45_3"
"813",0.0645887899423782,"Residus_Canneberges",1.909,1.7857,"Fortier",3,"45","28.42_1_45_3"
"814",-0.0110996386164171,"Residus_Canneberges",1.937,1.9585,"Fortier",3,"45","28.42_1_45_3"
"815",-0.00592592592592598,"Residus_Canneberges",1.89,1.9012,"Fortier",3,"45","28.42_1_45_3"
"816",-0.0133784487246226,"Residus_Canneberges",1.921,1.9467,"Fortier",3,"45","28.42_1_45_3"
"817",-0.00259605399792322,"Residus_Canneberges",1.926,1.931,"Fortier",3,"45","28.42_1_45_3"
"818",-0.0243496357960459,"Residus_Canneberges",1.922,1.9688,"Fortier",3,"45","28.42_1_45_3"
"819",-0.0183587585481325,"Residus_Canneberges",1.901,1.9359,"Fortier",3,"45","28.42_1_45_3"
"820",-0.0322327044025158,"Residus_Canneberges",1.908,1.9695,"Fortier",3,"45","28.42_1_45_3"
"821",-0.0353095487932844,"Residus_Canneberges",1.906,1.9733,"Fortier",3,"45","28.42_2_45_3"
"822",0.00707644628099176,"Residus_Canneberges",1.936,1.9223,"Fortier",3,"45","28.42_2_45_3"
"823",0.0134505949301604,"Residus_Canneberges",1.933,1.907,"Fortier",3,"45","28.42_2_45_3"
"824",0.0248175182481751,"Residus_Canneberges",1.918,1.8704,"Fortier",3,"45","28.42_2_45_3"
"825",0.0204557498675146,"Residus_Canneberges",1.887,1.8484,"Fortier",3,"45","28.42_2_45_3"
"826",-0.00373487638085212,"Residus_Canneberges",1.901,1.9081,"Fortier",3,"45","28.42_2_45_3"
"827",0.0292747485442032,"Residus_Canneberges",1.889,1.8337,"Fortier",3,"45","28.42_2_45_3"
"828",0.0141952506596306,"Residus_Canneberges",1.895,1.8681,"Fortier",3,"45","28.42_2_45_3"
"829",0.00325972660357518,"Residus_Canneberges",1.902,1.8958,"Fortier",3,"45","28.42_2_45_3"
"830",-0.00637305699481864,"Residus_Canneberges",1.93,1.9423,"Fortier",3,"45","28.42_2_45_3"
"831",0.00878661087866105,"Residus_Canneberges",1.912,1.8952,"Fortier",3,"45","28.42_2_45_3"
"832",-0.00653188180404352,"Residus_Canneberges",1.929,1.9416,"Fortier",3,"45","28.42_2_45_3"
"833",0.0201134605466736,"Residus_Canneberges",1.939,1.9,"Fortier",3,"45","28.42_2_45_3"
"834",0.0209413008989953,"Residus_Canneberges",1.891,1.8514,"Fortier",3,"45","28.42_2_45_3"
"835",0.00051894135962642,"Residus_Canneberges",1.927,1.926,"Fortier",4,"45","28.42_1_45_4"
"836",-0.0068514644351465,"Residus_Canneberges",1.912,1.9251,"Fortier",4,"45","28.42_1_45_4"
"837",-0.00100000000000001,"Residus_Canneberges",1.9,1.9019,"Fortier",4,"45","28.42_1_45_4"
"838",-0.00126315789473694,"Residus_Canneberges",1.9,1.9024,"Fortier",4,"45","28.42_1_45_4"
"839",0.00918049792531111,"Residus_Canneberges",1.928,1.9103,"Fortier",4,"45","28.42_1_45_4"
"840",-0.00435706695005324,"Residus_Canneberges",1.882,1.8902,"Fortier",4,"45","28.42_1_45_4"
"841",-0.00222222222222233,"Residus_Canneberges",1.89,1.8942,"Fortier",4,"45","28.42_1_45_4"
"842",-0.0121290994273815,"Residus_Canneberges",1.921,1.9443,"Fortier",4,"45","28.42_1_45_4"
"843",-0.0114270941054809,"Residus_Canneberges",1.934,1.9561,"Fortier",4,"45","28.42_1_45_4"
"844",0.00181818181818185,"Residus_Canneberges",1.925,1.9215,"Fortier",4,"45","28.42_1_45_4"
"845",-0.0062015503875969,"Residus_Canneberges",1.935,1.947,"Fortier",4,"45","28.42_1_45_4"
"846",0.00269698572184035,"Residus_Canneberges",1.891,1.8859,"Fortier",4,"45","28.42_1_45_4"
"847",0.0134075251722311,"Residus_Canneberges",1.887,1.8617,"Fortier",4,"45","28.42_2_45_4"
"848",0.0157671957671957,"Residus_Canneberges",1.89,1.8602,"Fortier",4,"45","28.42_2_45_4"
"849",0.000735294117646978,"Residus_Canneberges",1.904,1.9026,"Fortier",4,"45","28.42_2_45_4"
"850",0.00334903192046047,"Residus_Canneberges",1.911,1.9046,"Fortier",4,"45","28.42_2_45_4"
"851",0.00620399579390106,"Residus_Canneberges",1.902,1.8902,"Fortier",4,"45","28.42_2_45_4"
"852",0.0155263157894736,"Residus_Canneberges",1.9,1.8705,"Fortier",4,"45","28.42_2_45_4"
"853",0.00398757120662871,"Residus_Canneberges",1.931,1.9233,"Fortier",4,"45","28.42_2_45_4"
"854",0.00726607422895976,"Residus_Canneberges",1.913,1.8991,"Fortier",4,"45","28.42_2_45_4"
"855",-0.00560502881089572,"Residus_Canneberges",1.909,1.9197,"Fortier",4,"45","28.42_2_45_4"
"856",-0.00185854414042336,"Residus_Canneberges",1.937,1.9406,"Fortier",4,"45","28.42_2_45_4"
"857",0.00401479133650293,"Residus_Canneberges",1.893,1.8854,"Fortier",4,"45","28.42_2_45_4"
"858",0.00207226354941541,"Residus_Canneberges",1.882,1.8781,"Fortier",4,"45","28.42_2_45_4"
"859",0.0109234828496042,"Residus_Canneberges",1.895,1.8743,"Fortier",4,"45","28.42_2_45_4"
"860",-0.00225721784776901,"Residus_Canneberges",1.905,1.9093,"Fortier",4,"45","28.42_2_45_4"
"861",0.00855949895615865,"Residus_Canneberges",1.916,1.8996,"Fortier",4,"45","28.42_2_45_4"
"862",0.0944070429829105,"Residus_Canneberges",1.931,1.7487,"Fortier",5,"45","28.42_1_45_5"
"863",0.0534482758620689,"Residus_Canneberges",1.914,1.8117,"Fortier",5,"45","28.42_1_45_5"
"864",0.0575442247658689,"Residus_Canneberges",1.922,1.8114,"Fortier",5,"45","28.42_1_45_5"
"865",0.0675465838509316,"Residus_Canneberges",1.932,1.8015,"Fortier",5,"45","28.42_1_45_5"
"866",0.0896186440677965,"Residus_Canneberges",1.888,1.7188,"Fortier",5,"45","28.42_1_45_5"
"867",0.0819603753910323,"Residus_Canneberges",1.918,1.7608,"Fortier",5,"45","28.42_1_45_5"
"868",0.0860892388451443,"Residus_Canneberges",1.905,1.741,"Fortier",5,"45","28.42_1_45_5"
"869",0.0757872999483738,"Residus_Canneberges",1.937,1.7902,"Fortier",5,"45","28.42_1_45_5"
"870",0.057696390658174,"Residus_Canneberges",1.884,1.7753,"Fortier",5,"45","28.42_1_45_5"
"871",0.0593733681462142,"Residus_Canneberges",1.915,1.8013,"Fortier",5,"45","28.42_1_45_5"
"872",0.0622729631551635,"Residus_Canneberges",1.927,1.807,"Fortier",5,"45","28.42_1_45_5"
"873",0.0440294581799054,"Residus_Canneberges",1.901,1.8173,"Fortier",5,"45","28.42_1_45_5"
"874",0.0569546891464699,"Residus_Canneberges",1.898,1.7899,"Fortier",5,"45","28.42_1_45_5"
"875",0.060063224446786,"Residus_Canneberges",1.898,1.784,"Fortier",5,"45","28.42_1_45_5"
"876",0.0237226277372262,"Residus_Canneberges",1.918,1.8725,"Fortier",5,"45","28.42_1_45_5"
"877",0.0600948866631524,"Residus_Canneberges",1.897,1.783,"Fortier",5,"45","28.42_1_45_5"
"878",0.0646347871781398,"Residus_Canneberges",1.903,1.78,"Fortier",5,"45","28.42_1_45_5"
"879",0.0652423137050547,"Residus_Canneberges",1.919,1.7938,"Fortier",5,"45","28.42_1_45_5"
"880",0.104277516953573,"Residus_Canneberges",1.917,1.7171,"Fortier",5,"45","28.42_1_45_5"
"881",0.0628350515463917,"Residus_Canneberges",1.94,1.8181,"Fortier",5,"45","28.42_2_45_5"
"882",0.0724500525762355,"Residus_Canneberges",1.902,1.7642,"Fortier",5,"45","28.42_2_45_5"
"883",0.0528370640291516,"Residus_Canneberges",1.921,1.8195,"Fortier",5,"45","28.42_2_45_5"
"884",0.121113445378151,"Residus_Canneberges",1.904,1.6734,"Fortier",5,"45","28.42_2_45_5"
"885",0.0853897780072277,"Residus_Canneberges",1.937,1.7716,"Fortier",5,"45","28.42_2_45_5"
"886",0.0727655099894847,"Residus_Canneberges",1.902,1.7636,"Fortier",5,"45","28.42_2_45_5"
"887",0.0670912951167727,"Residus_Canneberges",1.884,1.7576,"Fortier",5,"45","28.42_2_45_5"
"888",0.0525574112734864,"Residus_Canneberges",1.916,1.8153,"Fortier",5,"45","28.42_2_45_5"
"889",0.0925598335067638,"Residus_Canneberges",1.922,1.7441,"Fortier",5,"45","28.42_2_45_5"
"890",0.0699415825809877,"Residus_Canneberges",1.883,1.7513,"Fortier",5,"45","28.42_2_45_5"
"891",0.0608402489626556,"Residus_Canneberges",1.928,1.8107,"Fortier",5,"45","28.42_2_45_5"
"892",0.0751962323390895,"Residus_Canneberges",1.911,1.7673,"Fortier",5,"45","28.42_2_45_5"
"893",0.0646417445482865,"Residus_Canneberges",1.926,1.8015,"Fortier",5,"45","28.42_2_45_5"
"894",0.051745700885878,"Residus_Canneberges",1.919,1.8197,"Fortier",5,"45","28.42_2_45_5"
"895",0.0674139728884254,"Residus_Canneberges",1.918,1.7887,"Fortier",5,"45","28.42_2_45_5"
"896",0.0958156779661016,"Residus_Canneberges",1.888,1.7071,"Fortier",5,"45","28.42_2_45_5"
"897",0.104918890633176,"Residus_Canneberges",1.911,1.7105,"Fortier",5,"45","28.42_2_45_5"
"898",0.0778701298701299,"Residus_Canneberges",1.925,1.7751,"Fortier",5,"45","28.42_2_45_5"
"899",0.0802373581011352,"Residus_Canneberges",1.938,1.7825,"Fortier",5,"45","28.42_2_45_5"
"900",0.0740095087163233,"Residus_Canneberges",1.893,1.7529,"Fortier",5,"45","28.42_2_45_5"
"901",0.0882687338501292,"Residus_Canneberges",1.935,1.7642,"Fortier",6,"45","28.42_1_45_6"
"902",0.0816400206291904,"Residus_Canneberges",1.939,1.7807,"Fortier",6,"45","28.42_1_45_6"
"903",0.104372722540344,"Residus_Canneberges",1.921,1.7205,"Fortier",6,"45","28.42_1_45_6"
"904",0.0997386304234188,"Residus_Canneberges",1.913,1.7222,"Fortier",6,"45","28.42_1_45_6"
"905",0.0680962343096234,"Residus_Canneberges",1.912,1.7818,"Fortier",6,"45","28.42_1_45_6"
"906",0.10832769126608,"Residus_Canneberges",1.9201,1.7121,"Fortier",6,"45","28.42_1_45_6"
"907",0.106859542697154,"Residus_Canneberges",1.9287,1.7226,"Fortier",6,"45","28.42_1_45_6"
"908",0.0891542183883863,"Residus_Canneberges",1.9012,1.7317,"Fortier",6,"45","28.42_1_45_6"
"909",0.151590124220401,"Residus_Canneberges",1.9401,1.646,"Fortier",6,"45","28.42_1_45_6"
"910",0.109070819741134,"Residus_Canneberges",1.9006,1.6933,"Fortier",6,"45","28.42_1_45_6"
"911",0.146417770361873,"Residus_Canneberges",1.9178,1.637,"Fortier",6,"45","28.42_1_45_6"
"912",0.0972867398648649,"Residus_Canneberges",1.8944,1.7101,"Fortier",6,"45","28.42_1_45_6"
"913",0.0911979166666667,"Residus_Canneberges",1.92,1.7449,"Fortier",6,"45","28.42_2_45_6"
"914",0.0978477690288714,"Residus_Canneberges",1.905,1.7186,"Fortier",6,"45","28.42_2_45_6"
"915",0.0899641198818067,"Residus_Canneberges",1.8952,1.7247,"Fortier",6,"45","28.42_2_45_6"
"916",0.115297225891678,"Residus_Canneberges",1.8925,1.6743,"Fortier",6,"45","28.42_2_45_6"
"917",0.109832635983264,"Residus_Canneberges",1.912,1.702,"Fortier",6,"45","28.42_2_45_6"
"918",0.0851980250026263,"Residus_Canneberges",1.9038,1.7416,"Fortier",6,"45","28.42_2_45_6"
"919",0.102965923432899,"Residus_Canneberges",1.9016,1.7058,"Fortier",6,"45","28.42_2_45_6"
"920",0.0938940092165899,"Residus_Canneberges",1.9096,1.7303,"Fortier",6,"45","28.42_2_45_6"
"921",0.101821235500971,"Residus_Canneberges",1.9053,1.7113,"Fortier",6,"45","28.42_2_45_6"
"922",0.0838807215097486,"Residus_Canneberges",1.9182,1.7573,"Fortier",6,"45","28.42_2_45_6"
"923",0.128245393634841,"Residus_Canneberges",1.9104,1.6654,"Fortier",7,"45","28.42_1_45_7"
"924",0.0630672926447574,"Residus_Canneberges",1.917,1.7961,"Fortier",7,"45","28.42_1_45_7"
"925",0.098783712321523,"Residus_Canneberges",1.891,1.7042,"Fortier",7,"45","28.42_1_45_7"
"926",0.0940935149634461,"Residus_Canneberges",1.9013,1.7224,"Fortier",7,"45","28.42_1_45_7"
"927",0.0897016970591335,"Residus_Canneberges",1.8974,1.7272,"Fortier",7,"45","28.42_1_45_7"
"928",0.103522157190635,"Residus_Canneberges",1.9136,1.7155,"Fortier",7,"45","28.42_1_45_7"
"929",0.0623544631306598,"Residus_Canneberges",1.9325,1.812,"Fortier",7,"45","28.42_1_45_7"
"930",0.0836244310363078,"Residus_Canneberges",1.8894,1.7314,"Fortier",7,"45","28.42_1_45_7"
"931",0.088233751245869,"Residus_Canneberges",1.9063,1.7381,"Fortier",7,"45","28.42_1_45_7"
"932",0.0818871453808585,"Residus_Canneberges",1.9246,1.767,"Fortier",7,"45","28.42_1_45_7"
"933",0.0877595742460608,"Residus_Canneberges",1.9166,1.7484,"Fortier",7,"45","28.42_1_45_7"
"934",0.0920583298363407,"Residus_Canneberges",1.9064,1.7309,"Fortier",7,"45","28.42_1_45_7"
"935",0.115675562092877,"Residus_Canneberges",1.9036,1.6834,"Fortier",7,"45","28.42_1_45_7"
"936",0.0986451276706618,"Residus_Canneberges",1.919,1.7297,"Fortier",7,"45","28.42_1_45_7"
"937",0.100791749140535,"Residus_Canneberges",1.9198,1.7263,"Fortier",7,"45","28.42_1_45_7"
"938",0.101890978237904,"Residus_Canneberges",1.8932,1.7003,"Fortier",7,"45","28.42_1_45_7"
"939",0.337304890738814,"Residus_Canneberges",1.922,1.2737,"Fortier",7,"45","28.42_2_45_7"
"940",0.121304416320958,"Residus_Canneberges",1.9043,1.6733,"Fortier",7,"45","28.42_2_45_7"
"941",0.120803263256981,"Residus_Canneberges",1.9122,1.6812,"Fortier",7,"45","28.42_2_45_7"
"942",0.116336764317762,"Residus_Canneberges",1.8945,1.6741,"Fortier",7,"45","28.42_2_45_7"
"943",0.1207563158731,"Residus_Canneberges",1.8881,1.6601,"Fortier",7,"45","28.42_2_45_7"
"944",0.126025974025974,"Residus_Canneberges",1.925,1.6824,"Fortier",7,"45","28.42_2_45_7"
"945",0.131719153874558,"Residus_Canneberges",1.8957,1.646,"Fortier",7,"45","28.42_2_45_7"
"946",0.198571128388317,"Residus_Canneberges",1.9036,1.5256,"Fortier",7,"45","28.42_2_45_7"
"947",-0.303020833333333,"Residus_Canneberges",1.92,2.5018,"Fortier",7,"45","28.42_2_45_7"
"948",0.120140430584955,"Residus_Canneberges",1.9369,1.7042,"Fortier",7,"45","28.42_2_45_7"
"949",0.116958447584898,"Residus_Canneberges",1.8964,1.6746,"Fortier",7,"45","28.42_2_45_7"
"950",0.12405818334031,"Residus_Canneberges",1.9112,1.6741,"Fortier",7,"45","28.42_2_45_7"
"951",0.116153886748641,"Residus_Canneberges",1.8949,1.6748,"Fortier",7,"45","28.42_2_45_7"
"952",0.125395987328405,"Residus_Canneberges",1.894,1.6565,"Fortier",7,"45","28.42_2_45_7"
"953",0.10792766270634,"Residus_Canneberges",1.9022,1.6969,"Fortier",7,"45","28.42_2_45_7"
