IDEN_CLASS;IDEN_Fibres;Annee;Sorte_The;Profondeur_cm;Type_The;Variete;Type_Sachet;Entreprise;Tamis_mm;Broyage;Prelevement;Repetition;Producteur;Site;Batch_Fibres;Type_CTRL;MO_CTRL_calc__pourc;MS_CTRL_pourc;Fibres_CTRL_NDF_Initial_Poids_SachetVide_g;Fibres_CTRL_NDF_Initial_Poids_Total_g;Fibres_CTRL_NDF_Final_Poids_Total_g;Fibres_CTRL_Calcin_Poids_Echantillon_g;Fibres_CTRL_Calcin_Poids_Echantillon_pourc;Fibres_Blanc_NDF_Initial_Poids_g;Fibres_Blanc_NDF_Final_Poids_Total_g;Fibres_Blanc_Calcin_Poids_Echantillon_g;MO_calc_pourc;MS_pourc;DMS_pourc;Fibres_Initial_Poids_SachetVide_g;Fibres_Initial_Poids_Total_g;Fibres_NDF_Final_Poids_Total_g;Fibres_Calcin_Poids_Echantillon_g;Fibres_Calcin_Poids_Echantillon_pourc;NDF_CTRL_calc_pourc;NDF_calc_pourc;NDF_calc_ajust_pourc;Fibres_CTRL_ADF_Initial_Poids_Sachet_g;Fibres_CTRL_ADF_Initial_Poids_Total_g;Fibres_CTRL_ADF_Final_Poids_Total_g;Fibres_CTRL_ADF_Calcin_Poids_Echantillon_g;Fibres_CTRL_ADF_Calcin_Poids_Echantillon_pourc;Fibres_Blanc_ADF_Initial_Poids_Total_g;Fibres_Blanc_ADF_Final_Poids_Total_g;Fibres_ADF_Blanc_Calcin_Poids_Echantillon_g;Fibres_ADF_Final_Poids_Total_g;ADF_CTRL_calc_pourc;ADF_calc_pourc;ADF_calc_ajust_pourc;Fibres_CTRL_ADL_Initial_Poids_Sachet_g;Fibres_CTRL_ADL_Initial_Poids_Total_g;Fibres_CTRL_ADL_Final_Poids_Total_g;Fibres_CTRL_ADL_Calcin_Poids_Echantillon_g;Fibres_CTRL_ADL_Calcin_Poids_Echantillon_pourc;Fibres_Blanc_ADL_Initial_Poids_Total_g;Fibres_Blanc_ADL_Final_Poids_Total_g;Fibres_ADL_Blanc_Calcin_Poids_Echantillon_g;Fibres_ADL_Final_Poids_Total_g;ADL_CTRL_calc_pourc;ADL_calc_pourc;SOL_calc_pourc;HEM_calc_pourc;CEL_calc_pourc;LIC_calc_pourc;HOLO_calc_pourc;M_hydrolysable_pourc;CF_pourc;ISB_calc ;SucresSol_mgPg_MS
AC_079_1;AC_079_1;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;15;;v1 015 1x4cm1 2010 terres marginales 79 coupe1.spa;;;;;;;;;;;;;94,3905372;94,96722138;67,95;;;;;;;68,6;;;;;;;;;;;;41,85;;;;;;;;;;;;7,851056832;31,4;26,75;33,99894317;7,851056832;60,74894317;92,14894317;;;85,41
AC_080_1;AC_080_1;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;16;;v1 016 1x4cm1 2010 terres marginales 80 coupe1.spa;;;;;;;;;;;;;94,04323269;94,40595595;72,94;;;;;;;66,44;;;;;;;;;;;;40,53;;;;;;;;;;;;5,635338051;33,56;25,91;34,89466195;5,635338051;60,80466195;94,36466195;;;108,82
AC_083_1;AC_083_1;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;17;;v1 017 1x4cm1 2010 terres marginales 83 coupe1.spa;;;;;;;;;;;;;94,45265824;98,39470252;68,54;;;;;;;66,99;;;;;;;;;;;;41,41;;;;;;;;;;;;5,073843241;33,01;25,58;36,33615676;5,073843241;61,91615676;94,92615676;;;98,36
AC_087_1;AC_087_1;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;18;;v1 018 1x4cm1 2010 terres marginales 87 coupe1.spa;;;;;;;;;;;;;94,43865725;95,13042602;72,84;;;;;;;66,31;;;;;;;;;;;;39,1;;;;;;;;;;;;5,167223645;33,69;27,21;33,93277635;5,167223645;61,14277635;94,83277635;;;90,61
AC_001_2;AC_001_2;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;19;;v1 019 1x4cm1 2010 terres marginales 1 coupe2.spa;;;;;;;;;;;;;93,34230533;95,13569937;59,98;;;;;;;69,58;;;;;;;;;;;;44;;;;;;;;;;;;6,326107241;30,42;25,58;37,67389276;6,326107241;63,25389276;93,67389276;;;69,71
AC_002_2;AC_002_2;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;20;;v1 020 1x4cm1 2010 terres marginales 2 coupe2.spa;;;;;;;;;;;;;91,49538833;98,83959044;69,92;;;;;;;63,15;;;;;;;;;;;;40,24;;;;;;;;;;;;5,523029395;36,85;22,91;34,71697061;5,523029395;57,62697061;94,47697061;;;96,02
AC_005_2;AC_005_2;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;21;;v1 021 1x4cm1 2010 terres marginales 5 coupe2.spa;;;;;;;;;;;;;89,53520159;96,26010437;56,56;;;;;;;64,73;;;;;;;;;;;47,67295431;45,31;;;;;;;;;;;;10,2595129;35,27;19,42;35,0504871;10,2595129;54,4704871;89,7404871;;;68,2
AC_008_2;AC_008_2;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;22;;v1 022 1x4cm1 2010 terres marginales 8 coupe2.spa;;;;;;;;;;;;;89,98523276;93,81513587;62,48;;;;;;;65,27;;;;;;;;;;;;44,28;;;;;;;;;;;;9,292081168;34,73;20,99;34,98791883;9,292081168;55,97791883;90,70791883;;;63,48
AC_009_2;AC_009_2;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;23;;v1 023 1x4cm1 2010 terres marginales 9 coupe2.spa;;;;;;;;;;;;;89,82178437;94,48931602;62,51;;;;;;;67,11;;;;;;;;;;;;45,06;;;;;;;;;;;;8,60420164;32,89;22,05;36,45579836;8,60420164;58,50579836;91,39579836;;;72,46
AC_010_2;AC_010_2;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;24;;v1 024 1x4cm1 2010 terres marginales 10 coupe2.spa;;;;;;;;;;;;;89,86498319;97,92146597;59,27;;;;;;;67,06;;;;;;;;;;;;46,06;;;;;;;;;;;;9,600370805;32,94;21;36,45962919;9,600370805;57,45962919;90,39962919;;;68,9
AC_012_2;AC_012_2;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;25;;v1 025 1x4cm1 2010 terres marginales 12 coupe2.spa;;;;;;;;;;;;;89,84636171;95,17884914;49,89;;;;;;;70,99;;;;;;;;;;;47,07112409;45,21;;;;;;;;;;;;9,232917526;29,01;25,78;35,97708247;9,232917526;61,75708247;90,76708247;;;54,61
AC_014_2;AC_014_2;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;26;;v1 026 1x4cm1 2010 terres marginales 14 coupe2.spa;;;;;;;;;;;;;90,05101917;98,33301214;53,79;;;;;;;68,05;;;;;;;;;;;41,99977419;42;;;;;;;;;;;;7,552896218;31,95;26,05;34,44710378;7,552896218;60,49710378;92,44710378;;;76,02
AC_015_2;AC_015_2;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;27;;v1 027 1x4cm1 2010 terres marginales 15 coupe2.spa;;;;;;;;;;;;;89,91627433;97,72018706;50,03;;;;;;;67,8;;;;;;;;;;;;44,11;;;;;;;;;;;;8,329781794;32,2;23,69;35,78021821;8,329781794;59,47021821;91,67021821;;;64,63
AC_018_2;AC_018_2;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;28;;v1 028 1x4cm1 2010 terres marginales 18 coupe2.spa;;;;;;;;;;;;;90,73879232;98,41948105;49,15;;;;;;;68,92;;;;;;;;;;;;44,71;;;;;;;;;;;;8,094383635;31,08;24,21;36,61561636;8,094383635;60,82561636;91,90561636;;;73,49
AC_020_2;AC_020_2;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;29;;v1 029 060 1x4cm1 2010 terres marginales 20 coupe2.spa;;;;;;;;;;;;;90,01816432;96,85914009;46,01;;;;;;;71,14;;;;;;;;;;;;44,18;;;;;;;;;;;;7,358378391;28,86;26,96;36,82162161;7,358378391;63,78162161;92,64162161;;;71,51
AC_025_2;AC_025_2;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;30;;v1 030 1x4cm1 2010 terres marginales 25 coupe2.spa;;;;;;;;;;;;;92,41670568;96,8673279;61,13;;;;;;;68,7;;;;;;;;;;;;44,67;;;;;;;;;;;;8,004092401;31,3;24,03;36,6659076;8,004092401;60,6959076;91,9959076;;;75,58
AC_027_2;AC_027_2;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;31;;v1 031 1x4cm1 2010 terres marginales 27 coupe2.spa;;;;;;;;;;;;;91,66365699;97,89226042;53,86;;;;;;;71,72;;;;;;;;;;;;49,44;;;;;;;;;;;;9,805327218;28,28;22,28;39,63467278;9,805327218;61,91467278;90,19467278;;;53,16
AC_029_2;AC_029_2;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;32;;v1 032 1x4cm1 2010 terres marginales 29 coupe2.spa;;;;;;;;;;;;;91,52299514;96,70841829;59,23;;;;;;;70,61;;;;;;;;;;;;47,71;;;;;;;;;;;;10,45776144;29,39;22,9;37,25223856;10,45776144;60,15223856;89,54223856;;;60,79
AC_041_2;AC_041_2;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;33;;v1 033 1x4cm1 2010 terres marginales 41 coupe2.spa;;;;;;;;;;;;;89,20681042;98,04558581;57,72;;;;;;;61,01;;;;;;;;;;;;40,22;;;;;;;;;;;;7,229649694;38,99;20,79;32,99035031;7,229649694;53,78035031;92,77035031;;;112,74
AC_044_2;AC_044_2;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;34;;v1 034 1x4cm1 2010 terres marginales 44 coupe2.spa;;;;;;;;;;;;;90,95358322;97,99030499;44,58;;;;;;;72,95;;;;;;;;;;;;47,16;;;;;;;;;;;;9,113814888;27,05;25,79;38,04618511;9,113814888;63,83618511;90,88618511;;;73,86
AC_046_2;AC_046_2;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;35;;v1 035 1x4cm1 2010 terres marginales 46 coupe2.spa;;;;;;;;;;;;;91,79253399;97,91819228;59,4;;;;;;;70,85;;;;;;;;;;;;44,9;;;;;;;;;;;;7,486716725;29,15;25,95;37,41328327;7,486716725;63,36328327;92,51328327;;;72,23
AC_049_2;AC_049_2;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;36;;v1 036 1x4cm1 2010 terres marginales 49 coupe2.spa;;;;;;;;;;;;;94,19804187;95,54383788;54,3;;;;;;;71,63;;;;;;;;;;;;47,65;;;;;;;;;;;;9,923594923;28,37;23,98;37,72640508;9,923594923;61,70640508;90,07640508;;;64,24
AC_051_2;AC_051_2;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;37;;v1 037 1x4cm1 2010 terres marginales 51 coupe2.spa;;;;;;;;;;;;;90,47773921;96,51929416;55,83;;;;;;;70,29;;;;;;;;;;;;47,48;;;;;;;;;;;;9,81825787;29,71;22,81;37,66174213;9,81825787;60,47174213;90,18174213;;;67,6
AC_059_2;AC_059_2;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;38;;v1 038 1x4cm1 2010 terres marginales 59 coupe2.spa;;;;;;;;;;;;;88,84933609;98,3777938;49,18;;;;;;;69,8;;;;;;;;;;;;45,44;;;;;;;;;;;;7,926221719;30,2;24,36;37,51377828;7,926221719;61,87377828;92,07377828;;;85,57
AC_061_2;AC_061_2;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;39;;v1 039 1x4cm1 2010 terres marginales 61 coupe2.spa;;;;;;;;;;;;;87,91930874;97,97032073;47,86;;;;;;;71,8;;;;;;;;;;;;47,61;;;;;;;;;;;;8,017590924;28,2;24,19;39,59240908;8,017590924;63,78240908;91,98240908;;;66,88
AC_063_2;AC_063_2;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;40;;v1 040 1x4cm1 2010 terres marginales 63 coupe2.spa;;;;;;;;;;;;;88,10608056;97,4872579;49,22;;;;;;;70,29;;;;;;;;;;;;46,46;;;;;;;;;;;;7,808547053;29,71;23,83;38,65145295;7,808547053;62,48145295;92,19145295;;;71,21
AC_064_2;AC_064_2;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;41;;v1 041 1x4cm1 2010 terres marginales 64 coupe2.spa;;;;;;;;;;;;;88,41767516;96,87277535;50,57;;;;;;;68,71;;;;;;;;;;;;44,66;;;;;;;;;;;;7,707641769;31,29;24,05;36,95235823;7,707641769;61,00235823;92,29235823;;;78,14
AC_065_2;AC_065_2;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;42;;v1 042 1x4cm1 2010 terres marginales 65 coupe2.spa;;;;;;;;;;;;;87,2605675;85,42391972;52,88;;;;;;;64,99;;;;;;;;;;;;42,19;;;;;;;;;;;;7,811731253;35,01;22,8;34,37826875;7,811731253;57,17826875;92,18826875;;;97,59
AC_074_2;AC_074_2;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;43;;v1 043 1x4cm1 2010 terres marginales 74 coupe2.spa;;;;;;;;;;;;;87,25720205;97,99576026;56,3;;;;;;;63,84;;;;;;;;;;;;41,87;;;;;;;;;;;;7,789948394;36,16;21,97;34,08005161;7,789948394;56,05005161;92,21005161;;;67,59
AC_075_2;AC_075_2;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;44;;v1 044 1x4cm1 2010 terres marginales 75 coupe2.spa;;;;;;;;;;;;;87,13621817;94,35546496;53,62;;;;;;;69,1;;;;;;;;;;;;44,62;;;;;;;;;;;;8,325452129;30,9;24,48;36,29454787;8,325452129;60,77454787;91,67454787;;;51,26
AC_086_2;AC_086_2;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;45;;v1 045 1x4cm1 2010 terres marginales 86 coupe2.spa;;;;;;;;;;;;;93,36275758;94,40625623;62,28;;;;;;;68,57;;;;;;;;;;;37,50725708;43,59;;;;;;;;;;;;7,613629227;31,43;24,98;35,97637077;7,613629227;60,95637077;92,38637077;;;88,21
AC_088_2;AC_088_2;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;46;;v1 046 1x4cm1 2010 terres marginales 88 coupe2.spa;;;;;;;;;;;;;91,38142444;98,00737629;63,09;;;;;;;68,28;;;;;;;;;;;;43,76;;;;;;;;;;;;8,940186602;31,72;24,52;34,8198134;8,940186602;59,3398134;91,0598134;;;76,04
AC_106_1;AC_106_1;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;48;;v1 048 1x4cm1 2010 terres marginales 106 coupe1.spa;;;;;;;;;;;;;99,4571875;93,60345537;76,04;;;;;;;61,03;;;;;;;;;;;36,5281041;36,82;;;;;;;;;;;;5,040248206;38,97;24,21;31,77975179;5,040248206;55,98975179;94,95975179;;;77,54
AC_305_1;AC_305_1;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;50;;v1 050 1x4cm1 2010 terres marginales 305 coupe1.spa;;;;;;;;;;;;;91,06764297;93,93564356;77,56;;;;;;;50,77;;;;;;;;;;;41,43345767;38,16;;;;;;;;;;;;8,26061035;49,23;12,61;29,89938965;8,26061035;42,50938965;91,73938965;;;64,35
AC_310_1;AC_310_1;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;51;;v1 051 1x4cm1 2010 terres marginales 310 coupe1.spa;;;;;;;;;;;;;90,94435808;95,85573258;73,43;;;;;;;61,9;;;;;;;;;;;;38,53;;;;;;;;;;;;4,947776923;38,1;23,37;33,58222308;4,947776923;56,95222308;95,05222308;;;119,02
AC_314_1;AC_314_1;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;52;;v1 052 1x4cm1 2010 terres marginales 314 coupe1.spa;;;;;;;;;;;;;91,23616523;94,45438283;83,04;;;;;;;38,38;;;;;;;;;;;;35,68;;;;;;;;;;;;8,874911101;61,62;2,7;26,8050889;8,874911101;29,5050889;91,1250889;;;50,52
AC_405_1;AC_405_1;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;53;;v1 053 1x4cm1 2010 terres marginales 405 coupe1.spa;;;;;;;;;;;;;87,94295742;94,38178996;77,7;;;;;;;57,82;;;;;;;;;;;37,71234142;38,05;;;;;;;;;;;;4,795948861;42,18;19,77;33,25405114;4,795948861;53,02405114;95,20405114;;;101,1
AC_409_1;AC_409_1;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;54;;v1 054 1x4cm1 2010 terres marginales 409 coupe1.spa;;;;;;;;;;;;;90,01986384;94,63242079;77,19;;;;;;;61,12;;;;;;;;;;;38,23092347;36,53;;;;;;;;;;;;4,763013193;38,88;24,59;31,76698681;4,763013193;56,35698681;95,23698681;;;108,43
AC_104_2;AC_104_2;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;55;;v1 055 1x4cm1 2010 terres marginales 104 coupe2.spa;;;;;;;;;;;;;95,44892597;94,95635306;57,92;;;;;;;62,51;;;;;;;;;;;;42,37;;;;;;;;;;;;6,573116041;37,49;20,14;35,79688396;6,573116041;55,93688396;93,42688396;;;159,33
AC_113_2;AC_113_2;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;57;;v1 057 1x4cm1 2010 terres marginales 113 coupe2.spa;;;;;;;;;;;;;90,50901475;96,27307026;71,95;;;;;;;63,46;;;;;;;;;;;37,17379391;38,86;;;;;;;;;;;;4,474189483;36,54;24,6;34,38581052;4,474189483;58,98581052;95,52581052;;;91
AC_115_2;AC_115_2;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;58;;v1 058 1x4cm1 2010 terres marginales 115 coupe2.spa;;;;;;;;;;;;;92,55309779;94,28226294;64,78;;;;;;;59,82;;;;;;;;;;;;40;;;;;;;;;;;;4,701472951;40,18;19,82;35,29852705;4,701472951;55,11852705;95,29852705;;;170,73
AC_303_2;AC_303_2;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;59;;v1 059 1x4cm1 2010 terres marginales 303 coupe2.spa;;;;;;;;;;;;;88,49580029;94,92278187;69,81;;;;;;;57,88;;;;;;;;;;;;36,79;;;;;;;;;;;;4,346483984;42,12;21,09;32,44351602;4,346483984;53,53351602;95,65351602;;;155,43
AC_305_2;AC_305_2;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;60;;v1 060 1x4cm1 2010 terres marginales 305 coupe2.spa;;;;;;;;;;;;;90,27225562;94,35997534;65,64;;;;;;;58,95;;;;;;;;;;;42,01000574;40,61;;;;;;;;;;;;6,569729053;41,05;18,34;34,04027095;6,569729053;52,38027095;93,43027095;;;93,86
AC_309_2;AC_309_2;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;61;;v1 061 1x4cm1 2010 terres marginales 309 coupe2.spa;;;;;;;;;;;;;88,63798527;95,65664479;66,8;;;;;;;59,15;;;;;;;;;;;;39,01;;;;;;;;;;;;4,542708256;40,85;20,14;34,46729174;4,542708256;54,60729174;95,45729174;;;157,85
AC_403_2;AC_403_2;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;62;;v1 062 1x4cm1 2010 terres marginales 403 coupe2.spa;;;;;;;;;;;;;90,42187761;95,94972067;69,55;;;;;;;58,62;;;;;;;;;;;;36,81;;;;;;;;;;;;4,693449003;41,38;21,81;32,116551;4,693449003;53,926551;95,306551;;;155,49
AC_404_2;AC_404_2;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;63;;v1 063 1x4cm1 2010 terres marginales 404 coupe2.spa;;;;;;;;;;;;;87,18871449;95,39189467;66,24;;;;;;;60,78;;;;;;;;;;;;41,21;;;;;;;;;;;;4,723575119;39,22;19,57;36,48642488;4,723575119;56,05642488;95,27642488;;;103,25
AC_405_2;AC_405_2;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;64;;v1 064 1x4cm1 2010 terres marginales 405 coupe2.spa;;;;;;;;;;;;;86,9394366;95,98231636;69;;;;;;;57,82;;;;;;;;;;;34,43953472;39,04;;;;;;;;;;;;4,099082337;42,18;18,78;34,94091766;4,099082337;53,72091766;95,90091766;;;128,53
AC_409_2;AC_409_2;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;65;;v1 065 1x4cm1 2010 terres marginales 409 coupe2.spa;;;;;;;;;;;;;89,61468519;95,02086771;69,02;;;;;;;59,24;;;;;;;;;;;37,12173391;37,73;;;;;;;;;;;;3,84506336;40,76;21,51;33,88493664;3,84506336;55,39493664;96,15493664;;;151,4
AC_101_1;AC_101_1;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;1;;v2 001 1x4cm1 terre marginales 2010 101 coupe 1.spa;;;;;;;;;;;;;95,23165834;95,19414066;68,16;;;;;;;63,0357693;;;;;;;;;;;42,07255504;39,84666;;;;;;;;;;;;5,609508662;36,9642307;23,1891093;34,23715134;5,609508662;57,42626064;94,39049134;;;110,41
AC_102_1;AC_102_1;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;2;;v2 002 1x4cm1 terre marginales 2010 102 coupe 1.spa;;;;;;;;;;;;;95,12685158;95,62402089;69,93;;;;;;;61,9;;;;;;;;;;;40,57850362;38,55;;;;;;;;;;;;6,795220008;38,1;23,35;31,75477999;6,795220008;55,10477999;93,20477999;;;72,83
AC_103_1;AC_103_1;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;3;;v2 003 1x4cm1 terre marginales 2010 103 coupe 1.spa;;;;;;;;;;;;;90,92330094;95,57595183;71,25;;;;;;;62,54;;;;;;;;;;;40,42399323;38,69;;;;;;;;;;;;5,125362148;37,46;23,85;33,56463785;5,125362148;57,41463785;94,87463785;;;85,49
AC_104_1;AC_104_1;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;4;;v2 004 1x4cm1 terre marginales 2010 104 coupe 1.spa;;;;;;;;;;;;;90,96916676;94,50976485;72,1;;;;;;;63,37;;;;;;;;;;;39,47206316;37,15;;;;;;;;;;;;6,680836905;36,63;26,22;30,4691631;6,680836905;56,6891631;93,3191631;;;63,28
AC_106_1;AC_106_1;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;5;;v2 005 1x4cm1 terre marginales 2010 106 coupe 1.spa;;;;;;;;;;;;;94,19258786;94,62489522;73,32;;;;;;;60,04;;;;;;;;;;;40,39743043;36,7;;;;;;;;;;;;5,520101822;39,96;23,34;31,17989818;5,520101822;54,51989818;94,47989818;;;107,22
AC_108_1;AC_108_1;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;6;;v2 006 1x4cm1 terre marginales 2010 108 coupe 1.spa;;;;;;;;;;;;;94,74322432;93,52877733;74,53;;;;;;;58,86;;;;;;;;;;;38,44825912;35,83;;;;;;;;;;;;5,185699251;41,14;23,03;30,64430075;5,185699251;53,67430075;94,81430075;;;147,75
AC_110_1;AC_110_1;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;7;;v2 007 1x4cm1 terre marginales 2010 110 coupe 1.spa;;;;;;;;;;;;;95,53829633;94,89894594;69,23;;;;;;;66,38;;;;;;;;;;;43,00719863;39,49;;;;;;;;;;;;5,964172077;33,62;26,89;33,52582792;5,964172077;60,41582792;94,03582792;;;88,27
AC_111_1;AC_111_1;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;8;;v2 008 1x4cm1 terre marginales 2010 111 coupe 1.spa;;;;;;;;;;;;;93,69672836;94,12893323;70,07;;;;;;;63,53;;;;;;;;;;;;39,89;;;;;;;;;;;;6,517888885;36,47;23,64;33,37211111;6,517888885;57,01211111;93,48211111;;;117,44
AC_113_1;AC_113_1;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;9;;v2 009 1x4cm1 terre marginales 2010 113 coupe 1.spa;;;;;;;;;;;;;95,13320453;94,5407279;74,85;;;;;;;60;;;;;;;;;;;;35,99;;;;;;;;;;;;7,363971314;40;24,01;28,62602869;7,363971314;52,63602869;92,63602869;;;102,09
AC_115_1;AC_115_1;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;10;;v2 010 1x4cm1 terre marginales 2010 115 coupe 1.spa;;;;;;;;;;;;;95,34210789;92,99182904;72,3;;;;;;;65,15;;;;;;;;;;;;39,29;;;;;;;;;;;;6,616754927;34,85;25,86;32,67324507;6,616754927;58,53324507;93,38324507;;;86,27
AC_116_1;AC_116_1;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;11;;v2 011 1x4cm1 terre marginales 2010 116 coupe 1.spa;;;;;;;;;;;;;94,60667746;95,46449174;75,89;;;;;;;60,16;;;;;;;;;;;;37,14;;;;;;;;;;;;3,980944142;39,84;23,02;33,15905586;3,980944142;56,17905586;96,01905586;;;129,18
AC_117_1;AC_117_1;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;12;;v2 012 1x4cm1 terre marginales 2010 117 coupe 1.spa;;;;;;;;;;;;;94,84331472;94,88152631;74,65;;;;;;;61,98;;;;;;;;;;;;37,58;;;;;;;;;;;;7,205783873;38,02;24,4;30,37421613;7,205783873;54,77421613;92,79421613;;;104,6
AC_118_1;AC_118_1;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;13;;v2 013 1x4cm1 terre marginales 2010 118 coupe 1.spa;;;;;;;;;;;;;95,53554481;94,7826087;69,12;;;;;;;65,54;;;;;;;;;;;;41,47;;;;;;;;;;;;6,446149779;34,46;24,07;35,02385022;6,446149779;59,09385022;93,55385022;;;80,73
AC_119_1;AC_119_1;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;14;;v2 014 1x4cm1 terre marginales 2010 119 coupe 1.spa;;;;;;;;;;;;;95,38829155;95,20209656;71,69;;;;;;;62,79;;;;;;;;;;;;38,12;;;;;;;;;;;;7,075282774;37,21;24,67;31,04471723;7,075282774;55,71471723;92,92471723;;;57,79
AC_127_1;AC_127_1;2014;Agriculture_Canada;;Aucun;TerresMarg;Aucun;Producteur;1;Broyeur;;16;;v2 016 1x4cm1 terre marginales 2010 127 coupe 1.spa;;;;;;;;;;;;;95,7928658;94,03660499;70,15;;;;;;;64,26;;;;;;;;;;;;37,51;;;;;;;;;;;;6,404630501;35,74;26,75;31,1053695;6,404630501;57,8553695;93,5953695;;;62,17
