"";"Iden fiber";"Biomass type";"Sampling period (days)";"Site";"Producer";"Repetition";"C_over_N";"Initial SOL content (g)";"Initial HOLO content (g)";"Initial LIC content (g)";"Final SOL content (g)";"Final HOLO content (g)";"Final LIC content (g)";"Sample final weight (g)";"Initial Hydrolyzable content (g)";"Final Hydrolyzable content (g)";"Soluble";"Holocelulose";"Lignin";"Hydrolyzable";"rate weight loss"
"489";"G10_P6_R1";"Green tea";126;"10";"Belanger";1;11,1752810707113;1,32970720103867;0,261792577151733;0,176500221744773;0,469398034721073;0,189143210861468;0,236258754417459;0,8948;1,5914997781904;0,658541245582541;0,00358900598196643;0,00112036961242509;-0,00100510043363162;0,00304145715604024;0,00234727210517827
"490";"G10_P6_R1";"Green tea";126;"10";"Belanger";1;11,1752810707113;1,34324494403567;0,264457886195133;0,178297169703713;0,48377164463542;0,194935034707696;0,243493320656885;0,9222;1,6077028302308;0,678706679343115;0,00351995877098767;0,00105132240144634;-0,00107414764461037;0,00297240994506148;0,00227822489419951
"491";"G10_P6_R1";"Green tea";126;"10";"Belanger";1;11,1752810707113;1,34850962186783;0,265494395267567;0,178995982798857;0,458119472197042;0,184598531566071;0,230581996236887;0,8733;1,6140040171354;0,642718003763113;0,00372123252284935;0,00125259615330801;-0,000872873892748699;0,00317368369692315;0,00247949864606119
"492";"G10_P6_R1";"Green tea";126;"10";"Belanger";1;11,1752810707113;1,33196349153817;0,262236795325633;0,176799713071263;0,459535849816339;0,1851692587334;0,231294891450261;0,876;1,5942002868638;0,644705108549739;0,00366803907537541;0,00119940270583408;-0,000926067340222632;0,00312049024944922;0,00242630519858725
"493";"G10_P6_R1";"Green tea";126;"10";"Belanger";1;NA;1,3379802662035;0,2634213771227;0,17759835660857;NA;NA;NA;NA;1,6014016433262;NA;NA;NA;NA;NA;NA
"494";"G10_P6_R1";"Green tea";126;"10";"Belanger";1;11,1752810707113;1,3537742997;0,26653090434;0,179694795894;0,460847310574947;0,18569770981426;0,231954979610793;0,8785;1,62030520404;0,646545020389207;0,00371420006148651;0,00124556369194517;-0,000879906354111535;0,00316665123556032;0,00247246618469835
"495";"G10_P6_R1";"Green tea";126;"10";"Belanger";1;11,1752810707113;1,33271558837133;0,262384868050267;0,176899543513427;0,458119472197042;0,184598531566071;0,230581996236887;0,8733;1,5951004564216;0,642718003763113;0,00368062480847513;0,0012119884389338;-0,000913481607122912;0,00313307598254894;0,00243889093168697
"496";"G10_P6_R1";"Green tea";126;"10";"Belanger";1;11,1752810707113;1,33271558837133;0,262384868050267;0,176899543513427;0,504020598748331;0,203094319396177;0,253685081855492;0,9608;1,5951004564216;0,707114918144508;0,00335150152088484;0,000882865151343507;-0,0012426048947132;0,00280395269495865;0,00210976764409668
"497";"G10_P6_R1";"Green tea";126;"10";"Belanger";1;11,1752810707113;1,33196349153817;0,262236795325633;0,176799713071263;0,463207939940442;0,186648921759808;0,23314313829975;0,883;1,5942002868638;0,64985686170025;0,0036406057626017;0,00117196939306036;-0,000953500652996346;0,00309305693667551;0,00239887188581354
"498";"G10_P6_R1";"Green tea";126;"10";"Belanger";1;11,1752810707113;1,34399704086883;0,264605958919767;0,178397000145877;0,480519221954071;0,193624476027163;0,241856302018766;0,916;1,6086029997886;0,674143697981234;0,0035451392643897;0,00107650289484836;-0,00104896715120835;0,0029975904384635;0,00230340538760154
"499";"G10_P6_R1";"Green tea";126;"10";"Belanger";1;11,1752810707113;1,32745091053917;0,261348358977833;0,176200730418283;0,491378117035348;0,198000050976685;0,247321831987968;0,9367;1,588799269517;0,689378168012032;0,00342541792038961;0,000956781550848269;-0,00116868849520844;0,00287786909446341;0,00218368404360145
"500";"G10_P6_R1";"Green tea";126;"10";"Belanger";1;11,1752810707113;1,322186232707;0,2603118499054;0,17550191732314;0,46924065943004;0,189079796731765;0,236179543838195;0,8945;1,5824980826124;0,658320456161805;0,00357061106594976;0,00110197469640842;-0,00102349534964829;0,00302306224002356;0,0023288771891616
"501";"G10_P6_R2";"Green tea";126;"10";"Belanger";2;10,7567329419944;1,32143413587383;0,260163777180767;0,175402086880977;0,420230349397222;0,229034806832266;0,184134843770512;0,8334;1,5815979130546;0,649265156229488;0,00394887386652142;0,00043924874112712;-0,000167470011941518;0,00306884116509256;0,00257077988392092
"502";"G10_P6_R2";"Green tea";126;"10";"Belanger";2;10,7567329419944;1,33948445986983;0,263717522571967;0,177798017492897;0,414381210864695;0,225846897353919;0,181571891781386;0,8218;1,6032019824418;0,640228108218614;0,00404394939956392;0,000534324274169622;-7,23944788990149e-05;0,00316391669813506;0,00266585541696342
"503";"G10_P6_R2";"Green tea";126;"10";"Belanger";2;10,7567329419944;1,31917784537433;0,259719559006867;0,175102595554487;0,378681296373066;0,206389656744699;0,165929046882235;0,751;1,5788974043812;0,585070953117765;0,00430182137963108;0,000792196254236783;0,000185477501168145;0,00342178867820223;0,00292372739703058
"504";"G10_P6_R2";"Green tea";126;"10";"Belanger";2;10,7567329419944;1,3379802662035;0,2634213771227;0,17759835660857;0,421743057638393;0,229859266180114;0,184797676181493;0,8364;1,6014016433262;0,651602323818507;0,00397937909322185;0,000469753967827556;-0,000136964785241081;0,003099346391793;0,00260128511062136
"505";"G10_P6_R2";"Green tea";126;"10";"Belanger";2;10,7567329419944;1,322186232707;0,2603118499054;0,17550191732314;0,40071641308612;0,218399281245023;0,175584305668858;0,7947;1,5824980826124;0,619115694331142;0,0041147261867343;0,000605101061340008;-1,61769172862848e-06;0,00323469348530545;0,00273663220413381
"506";"G10_P6_R2";"Green tea";126;"10";"Belanger";2;10,7567329419944;1,35001381553417;0,265790540716833;0,179195643683183;0,422297717326822;0,230161567940992;0,185040714732186;0,8375;1,615804356251;0,652459285267814;0,00400571015089776;0,000496085025503464;-0,000110633727565173;0,00312567744946891;0,00262761616829726
"507";"G10_P6_R2";"Green tea";126;"10";"Belanger";2;10,7567329419944;1,35076591236733;0,265938613441467;0,179295474125347;0,418011710643505;0,227825599788755;0,18316268956774;0,829;1,6167045258088;0,64583731043226;0,00404279082213234;0,000533165696738043;-7,35530563305949e-05;0,00316275812070349;0,00266469683953184
"508";"G10_P6_R2";"Green tea";126;"10";"Belanger";2;10,7567329419944;1,33497187887083;0,262829086224167;0,177199034839917;0,41105325273412;0,224033086788653;0,180113660477228;0,8152;1,597800965095;0,635086339522772;0,00406011133492385;0,000550486209529557;-5,623254353908e-05;0,003180078633495;0,00268201735232336
"509";"G10_P6_R2";"Green tea";126;"10";"Belanger";2;10,7567329419944;1,34625333136833;0,265050177093667;0,178696491472367;0,426734994834256;0,232579982028014;0,18698502313773;0,8463;1,611303508462;0,65931497686227;0,00396006771359149;0,000450442588197189;-0,000156276164871449;0,00308003501216263;0,00258197373099099
"510";"G10_P6_R2";"Green tea";126;"10";"Belanger";2;10,7567329419944;1,35076591236733;0,265938613441467;0,179295474125347;0,422045599286627;0,230024158049684;0,184930242663689;0,837;1,6167045258088;0,652069757336311;0,00400968822337848;0,000500063097984182;-0,000106655655084455;0,00312965552194963;0,00263159424077798
"511";"G10_P6_R2";"Green tea";126;"10";"Belanger";2;10,7567329419944;1,33421978203767;0,262681013499533;0,177099204397753;0,41312062066372;0,225159847897379;0,181019531438902;0,8193;1,5969007955372;0,638280468561098;0,00404087700352361;0,000531251878129311;-7,54668749393261e-05;0,00316084430209476;0,00266278302092311
"512";"G10_P6_R2";"Green tea";126;"10";"Belanger";2;10,7567329419944;1,34098865353617;0,264013668021233;0,177997678377223;0,454871368120031;0,247914925897993;0,199313705981976;0,9021;1,6050023215574;0,702786294018024;0,00372648017589553;0,000216855050501238;-0,0003898637025674;0,00284644747446668;0,00234838619329504
"513";"G10_P6_R2";"Green tea";126;"10";"Belanger";2;10,7567329419944;1,32594671687283;0,261052213528567;0,176001069533957;0,396279135578686;0,215980867158001;0,173639997263313;0,7859;1,5869989304014;0,612260002736686;0,00416289575661605;0,000653270631221758;4,65518781531212e-05;0,0032828630551872;0,00278480177401556
"514";"G10_P6_R2";"Green tea";126;"10";"Belanger";2;10,7567329419944;1,32293832954017;0,260459922630033;0,175601747765303;0,430214223788948;0,234476238528065;0,188509537682986;0,8532;1,5833982521702;0,664690462317014;0,00387186376577566;0,000362238640381361;-0,000244480112687277;0,0029918310643468;0,00249376978317516
"515";"G10_P6_R2";"Green tea";126;"10";"Belanger";2;10,7567329419944;1,3515180092005;0,2660866861661;0,17939530456751;0,422146446502705;0,230079122006207;0,184974431491088;0,8372;1,6176046953666;0,652225568508912;0,00401078332738085;0,000501158201986557;-0,00010556055108208;0,003130750625952;0,00263268934478036
"516";"G10_P6_R2";"Green tea";126;"10";"Belanger";2;10,7567329419944;1,33045929787183;0,261940649876367;0,176600052186937;0,413826551176266;0,225544595593041;0,181328853230693;0,8207;1,5923999477482;0,639371146769307;0,00402526381979476;0,000515638694400462;-9,1080058668176e-05;0,0031452311183659;0,00264716983719426
"517";"G10_P6_R2";"Green tea";126;"10";"Belanger";2;10,7567329419944;1,32820300737233;0,261496431702467;0,176300560860447;0,402884628231798;0,219581006310272;0,17653436545793;0,799;1,5896994390748;0,62246563454207;0,00411177588678747;0,000602150761393173;-4,56799167546472e-06;0,00323174318535862;0,00273368190418697
"518";"G10_P6_R2";"Green tea";126;"10";"Belanger";2;10,7567329419944;1,33948445986983;0,263717522571967;0,177798017492897;0,414835023337046;0,226094235158274;0,18177074150468;0,8227;1,6032019824418;0,64092925849532;0,00404017669813263;0,000530551572738337;-7,61671803303007e-05;0,00316014399670378;0,00266208271553214
"519";"G10_P6_R2";"Green tea";126;"10";"Belanger";2;10,7567329419944;1,3515180092005;0,2660866861661;0,17939530456751;0,400111329789651;0,218069497505883;0,175319172704465;0,7935;1,6176046953666;0,618180827295535;0,00419556339544262;0,000685938270048319;7,92195169796811e-05;0,00331553069401376;0,00281746941284212
"520";"G10_P6_R2";"Green tea";126;"10";"Belanger";2;10,7567329419944;1,340236556703;0,2638655952966;0,17789784793506;0,426230758753866;0,232305162245398;0,186764079000737;0,8453;1,6041021519996;0,658535920999264;0,00394870375026085;0,000439078624866558;-0,00016764012820208;0,003068671048832;0,00257060976766036
"521";"G10_P7_R1";"Green tea";147;"10";"Belanger";1;11,0591231859996;1,32143413587383;0,260163777180767;0,175402086880977;0,412273585223797;0,162198717873111;0,190727696903092;0,7652;1,5815979130546;0,574472303096908;0,0034412245679548;0,00139591436950405;-0,00024747624762107;0,00299202032829604;0,00245576054517032
"522";"G10_P7_R1";"Green tea";147;"10";"Belanger";1;11,0591231859996;1,3379802662035;0,2634213771227;0,17759835660857;0,424180598074615;0,166883233901594;0,19623616802379;0,7873;1,6014016433262;0,59106383197621;0,00339387012238928;0,00134855992393853;-0,000294830693186588;0,00294466588273052;0,0024084060996048
"523";"G10_P7_R1";"Green tea";147;"10";"Belanger";1;11,0591231859996;1,33948445986983;0,263717522571967;0,177798017492897;0,422187116285112;0,166098948412663;0,195313935302225;0,7836;1,6032019824418;0,588286064697775;0,00341110682646166;0,0013657966280109;-0,000277593989114212;0,0029619025868029;0,00242564280367718
"524";"G10_P7_R1";"Green tea";147;"10";"Belanger";1;11,0591231859996;1,33948445986983;0,263717522571967;0,177798017492897;0,382371358381245;0,150434435539136;0,176894206079619;0,7097;1,6032019824418;0,532805793920381;0,00370375731689575;0,001658447118445;1,50565013198821e-05;0,00325455307723699;0,00271829329411127
"525";"G10_P7_R1";"Green tea";147;"10";"Belanger";1;11,0591231859996;1,3289551042055;0,2616445044271;0,17640039130261;0,378438272688441;0,148887061466379;0,17507466584518;0,7024;1,5905996086326;0,52732533415482;0,0037109881493744;0,00166567795092365;2,228733379853e-05;0,00326178390971564;0,00272552412658992
"526";"G10_P7_R1";"Green tea";147;"10";"Belanger";1;11,0591231859996;1,34174075036933;0,264161740745867;0,178097508819387;0,426174079864119;0,167667519390526;0,197158400745355;0,791;1,6059024911152;0,593841599254645;0,00338831005368535;0,0013429998552346;-0,000300390761890519;0,00293910581402659;0,00240284603090087
"527";"G10_P7_R1";"Green tea";147;"10";"Belanger";1;11,0591231859996;1,3515180092005;0,2660866861661;0,17939530456751;0,453544046055139;0,178435547184507;0,209820406760354;0,8418;1,6176046953666;0,631979593239646;0,00322586644249176;0,00118055624404101;-0,000462834373084107;0,002776662202833;0,00224040241970728
"528";"G10_P7_R1";"Green tea";147;"10";"Belanger";1;NA;1,34850962186783;0,265494395267567;0,178995982798857;NA;NA;NA;NA;1,6140040171354;NA;NA;NA;NA;NA;NA
"529";"G10_P7_R1";"Green tea";147;"10";"Belanger";1;11,0591231859996;1,34174075036933;0,264161740745867;0,178097508819387;0,46685188394723;0,183671182745753;0,215976933307017;0,8665;1,6059024911152;0,650523066692983;0,0031189761519693;0,00107366595351855;-0,000569724663606568;0,00266977191231054;0,00213351212918482
"530";"G10_P7_R1";"Green tea";147;"10";"Belanger";1;11,0591231859996;1,331211394705;0,262088722601;0,1766998826291;0,44411541596965;0,174726088790911;0,205458495239439;0,8243;1,593300117306;0,618841504760561;0,00324320529161512;0,00119789509316437;-0,000445495523960749;0,00279400105195636;0,00225774126883064
"531";"G10_P7_R1";"Green tea";147;"10";"Belanger";1;11,0591231859996;1,34850962186783;0,265494395267567;0,178995982798857;0,398480846355881;0,156772310165908;0,184346843478211;0,7396;1,6140040171354;0,555253156521789;0,00360167754030181;0,00155636734185106;-8,70232752740588e-05;0,00315247330064305;0,00261621351751733
"532";"G10_P7_R1";"Green tea";147;"10";"Belanger";1;11,0591231859996;1,3334676852045;0,2625329407749;0,17699937395559;0,433232082956685;0,170444313959446;0,200423603083869;0,8041;1,5960006259794;0,603676396916131;0,00332150942064048;0,00127619922218973;-0,000367191394935385;0,00287230518098172;0,002336045397856
"533";"G10_P7_R1";"Green tea";147;"10";"Belanger";1;11,0591231859996;1,33647607253717;0,263125231673433;0,177398695724243;0,431561868484398;0,169787209901152;0,199650921614449;0,801;1,5996013042106;0,601349078385551;0,003339579068506;0,00129426887005525;-0,000349121747069865;0,00289037482884724;0,00235411504572152
"534";"G10_P7_R1";"Green tea";147;"10";"Belanger";1;11,0591231859996;1,33948445986983;0,263717522571967;0,177798017492897;0,453544046055139;0,178435547184507;0,209820406760354;0,8418;1,6032019824418;0,631979593239646;0,00319944360136434;0,00115413340291359;-0,000489257214211523;0,00275023936170558;0,00221397957857986
"535";"G10_P7_R1";"Green tea";147;"10";"Belanger";1;11,0591231859996;1,3289551042055;0,2616445044271;0,17640039130261;0,412866241972028;0,16243188382928;0,191001874198692;0,7663;1,5905996086326;0,575298125801308;0,00345374785917957;0,00140843766072881;-0,0002349529563963;0,00300454361952081;0,00246828383639509
"536";"G10_P7_R1";"Green tea";147;"10";"Belanger";1;11,0591231859996;1,31692155487483;0,259275340832967;0,174803104227997;0,423264674009168;0,166522886514788;0,195812439476044;0,7856;1,5761968957078;0,589787560523956;0,00335338695682906;0,00130807675837831;-0,00033531385874681;0,0029041827171703;0,00236792293404458
"537";"G10_P7_R1";"Green tea";147;"10";"Belanger";1;11,0591231859996;1,33196349153817;0,262236795325633;0,176799713071263;0,423803452871196;0,166734855565851;0,196061691562954;0,7866;1,5942002868638;0,590538308437046;0,0033831825201746;0,00133787232172384;-0,000305518295401273;0,00293397828051584;0,00239771849739011
"538";"G10_P7_R1";"Green tea";147;"10";"Belanger";1;11,0591231859996;1,34850962186783;0,265494395267567;0,178995982798857;0,472401306226118;0,185854463971698;0,218544229802184;0,8768;1,6140040171354;0,658255770197816;0,00309893169912386;0,00105362150067311;-0,000589769116452008;0,0026497274594651;0,00211346767633938
"539";"G10_P7_R1";"Green tea";147;"10";"Belanger";1;11,0591231859996;1,34324494403567;0,264457886195133;0,178297169703713;0,401713519528049;0,158044124472284;0,185842355999667;0,7456;1,6077028302308;0,559757644000333;0,00356625011262531;0,00152093991417456;-0,000122450702950553;0,00311704587296656;0,00258078608984083
"540";"G10_P7_R1";"Green tea";147;"10";"Belanger";1;11,0591231859996;1,3424928472025;0,2643098134705;0,17819733926155;0,378492150574644;0,148908258371485;0,175099591053871;0,7025;1,606802660673;0,527400408946129;0,00374051090626131;0,00169520070781056;5,18100906854457e-05;0,00329130666660255;0,00275504688347683
"541";"G10_P7_R1";"Green tea";147;"10";"Belanger";1;42,3539171360435;1,43507596736532;0,282537565872863;0,190486466691856;0,695132487788478;0,273482469680982;0,32158504253054;1,2902;1,71761353323818;0,96861495746946;0,00214154629474967;9,62360962989179e-05;-0,0015471545208262;0,00169234205509091;0,00115608227196519
"542";"G10_P7_R1";"Green tea";147;"10";"Belanger";1;42,3539171360435;1,42537391821747;0,280627427725093;0,189198653987949;0,817866312558448;0,321769019513045;0,378364667928507;1,518;1,70600134594256;1,13963533207149;0,00164113256805827;-0,000404177630392482;-0,0020475682475176;0,00119192832839951;0,00065566854527379
"543";"G10_P7_R2";"Green tea";147;"10";"Belanger";2;11,8512466194249;1,34798315408462;0,265390744360323;0,178926101489342;0,409407306107693;0,272031176092473;0,198761517799833;0,8802;1,61337389844494;0,681438482200166;0,00352060459980342;-7,30129700236251e-05;-0,000310602755257764;0,00254631544990324;0,00210087986777851
"544";"G10_P7_R2";"Green tea";147;"10";"Belanger";2;11,8512466194249;1,33782984683687;0,263391762577773;0,177578390520137;0,422663507225699;0,280839274841207;0,205197217933092;0,9087;1,60122160941464;0,703502782066907;0,00340412332198667;-0,000189494247840375;-0,000427084033074513;0,00242983417208649;0,00198439858996176
"545";"G10_P7_R2";"Green tea";147;"10";"Belanger";2;11,8512466194249;1,34061260511958;0,263939631658917;0,177947763156142;0,450478273080323;0,299320829408726;0,21870089751095;0,9685;1,6045522367785;0,749799102489049;0,0032219690413363;-0,000371648528490751;-0,00060923831372489;0,00224767989143612;0,00180224430931139
"546";"G10_P7_R2";"Green tea";147;"10";"Belanger";2;11,8512466194249;1,33925883081988;0,263673100754577;0,177768068360248;0,449594526339123;0,298733622825477;0,218271850835399;0,9666;1,60293193157446;0,7483281491646;0,00322478573812921;-0,000368831831697843;-0,000606421616931982;0,00225049658822903;0,00180506100610429
"547";"G10_P7_R2";"Green tea";147;"10";"Belanger";2;NA;1,33188828185485;0,26222198805317;0,176789730027047;NA;NA;NA;NA;1,59411026990802;NA;NA;NA;NA;NA;NA
"548";"G10_P7_R2";"Green tea";147;"10";"Belanger";2;11,8512466194249;1,362799461698;0,2683077770356;0,18089276119996;0,431361435678567;0,286618623844762;0,20941994047667;0,9274;1,6311072387336;0,717980059523329;0,00339857576454878;-0,000195041805278267;-0,000432631590512406;0,0024242866146486;0,00197885103252387
"549";"G10_P7_R2";"Green tea";147;"10";"Belanger";2;11,8512466194249;1,33354289488782;0,262547748047363;0,177009356999806;0,409965461944241;0,27240204340821;0,199032494647549;0,8814;1,59609064293518;0,68236750535245;0,00348475999482018;-0,000108857575006866;-0,000346447360241004;0,00251047084492;0,00206503526279527
"550";"G10_P7_R2";"Green tea";147;"10";"Belanger";2;11,8512466194249;1,35008902521748;0,265805347989297;0,1792056267274;0,43889653947196;0,2916253326072;0,213078127920839;0,9436;1,61589437320678;0,73052187207916;0,0033197295939672;-0,000273887975859849;-0,000511477761093987;0,00234544044406702;0,00190000486194229
"551";"G10_P7_R2";"Green tea";147;"10";"Belanger";2;11,8512466194249;1,33286600773797;0,262414482595193;0,176919509601859;0,416151689132644;0,276512489490952;0,202035821376403;0,8947;1,59528049033316;0,692664178623596;0,00343901245228069;-0,000154605117546359;-0,000392194902780497;0,00246472330238051;0,00201928772025578
"552";"G10_P7_R2";"Green tea";147;"10";"Belanger";2;11,8512466194249;1,33354289488782;0,262547748047363;0,177009356999806;0,340102956403028;0,2259818177219;0,165115225875071;0,7312;1,59609064293518;0,566084774124928;0,00403671144684825;0,000443093877021197;0,000205504091787058;0,00306242229694806;0,00261698671482333
"553";"G45_P1_R1";"Green tea";21;"45";"Fortier";1;12,0688710642968;1,33421978203767;0,262681013499533;0,177099204397753;0,500298525053137;0,460126917681135;0,0850745572657285;1,0455;1,5969007955372;0,960425442734272;0,0202856263323098;-0,0115928074868743;0,0151627101186834;0,0105149657508555;0,0109347418258103
"554";"G45_P1_R1";"Green tea";21;"45";"Fortier";1;12,0688710642968;1,35527849336633;0,266827049789267;0,179894456778327;0,489005320661694;0,44974050423563;0,0831541751026762;1,0219;1,6221055431556;0,938745824897324;0,0210816648632222;-0,0107967689559619;0,0159587486495958;0,0113110042817679;0,0117307803567227
"555";"G45_P1_R1";"Green tea";21;"45";"Fortier";1;12,0688710642968;1,36129526803167;0,268011631586333;0,180693100315633;0,52398554273858;0,481911979780815;0,0891024774806052;1,095;1,629306899618;1,00589752251939;0,0197444300156922;-0,0121340038034919;0,0146215138020658;0,00997376943423795;0,0103935455091927
"556";"G45_P1_R1";"Green tea";21;"45";"Fortier";1;12,0688710642968;1,31917784537433;0,259719559006867;0,175102595554487;0,488670352734829;0,449432432650382;0,0830972146147891;1,0212;1,5788974043812;0,938102785385211;0,020537493215919;-0,0113409406032652;0,0154145770022925;0,0107668326344647;0,0111866087094195
"557";"G45_P1_R1";"Green tea";21;"45";"Fortier";1;12,0688710642968;1,31692155487483;0,259275340832967;0,174803104227997;0,498288717491948;0,458278488169647;0,0847327943384057;1,0413;1,5761968957078;0,956567205661594;0,020098992968041;-0,0117794408511431;0,0149760767544146;0,0103283323865867;0,0107481084615415
"558";"G45_P1_R1";"Green tea";21;"45";"Fortier";1;12,0688710642968;1,3424928472025;0,2643098134705;0,17819733926155;0,518769613591684;0,477114865096239;0,0882155213120768;1,0841;1,606802660673;0,995884478687923;0,019663688126838;-0,0122147456923462;0,0145407719132115;0,00989302754538367;0,0103128036203385
"559";"G45_P1_R1";"Green tea";21;"45";"Fortier";1;12,0688710642968;1,34850962186783;0,265494395267567;0,178995982798857;0,501542691638635;0,461271183569199;0,0852861247921665;1,0481;1,6140040171354;0,962813875207834;0,0204545782483235;-0,0114238555708606;0,0153316620346971;0,0106839176668693;0,011103693741824
"560";"G45_P1_R1";"Green tea";21;"45";"Fortier";1;12,0688710642968;1,35227010603367;0,266234758890733;0,179495135009673;0,487617596393253;0,448464207668174;0,0829181959385723;1,019;1,6185048649244;0,936081804061428;0,0210944799060606;-0,0107839539131235;0,0159715636924342;0,0113238193246063;0,0117435953995611
"561";"G45_P1_R1";"Green tea";21;"45";"Fortier";1;12,0688710642968;1,35302220286683;0,266382831615367;0,179594965451837;0,492977083223091;0,453393353032142;0,0838295637447666;1,0302;1,6194050344822;0,946370436255233;0,0208799139255943;-0,0109985198935898;0,0157569977119679;0,01110925334414;0,0115290294190948
"562";"G45_P1_R1";"Green tea";21;"45";"Fortier";1;12,0688710642968;1,35452639653317;0,266678977064633;0,179794626336163;0,520875126274835;0,479051315060655;0,0885735586645103;1,0885;1,6212053735978;0,99992644133549;0,0197644692418529;-0,0121139645773313;0,0146415530282264;0,00999380866039856;0,0104135847353533
"563";"G45_P1_R1";"Green tea";21;"45";"Fortier";1;12,0688710642968;1,35527849336633;0,266827049789267;0,179894456778327;0,508050639932009;0,467256574368303;0,0863927856996882;1,0617;1,6221055431556;0,975307214300312;0,0202915020915408;-0,0115869317276434;0,0151685858779143;0,0105208415100865;0,0109406175850413
"564";"G45_P1_R1";"Green tea";21;"45";"Fortier";1;12,0688710642968;1,34550123453517;0,264902104369033;0,178596661030203;0,524607626031329;0,482484112724847;0,0892082612438242;1,0963;1,6104033389042;1,00709173875618;0,0194785476712049;-0,0123998861479793;0,0143556314575784;0,00970788708975058;0,0101276631647054
"565";"G45_P1_R1";"Green tea";21;"45";"Fortier";1;12,0688710642968;1,32143413587383;0,260163777180767;0,175402086880977;0,505514454200032;0,464924032365711;0,0859615134342569;1,0564;1,5815979130546;0,970438486565743;0,019871997314138;-0,0120064365050461;0,0147490811005115;0,0101013367326837;0,0105211128076385
"566";"G45_P1_R1";"Green tea";21;"45";"Fortier";1;NA;1,3244425232065;0,2607560680793;0,17580140864963;NA;NA;NA;NA;1,5851985912858;NA;NA;NA;NA;NA;NA
"567";"G45_P1_R1";"Green tea";21;"45";"Fortier";1;NA;1,326698813706;0,2612002862532;0,17610089997612;NA;NA;NA;NA;1,5878990999592;NA;NA;NA;NA;NA;NA
"568";"G45_P1_R1";"Green tea";21;"45";"Fortier";1;12,0688710642968;1,3244425232065;0,2607560680793;0,17580140864963;0,507572114322202;0,466816472103663;0,0863114135741351;1,0607;1,5851985912858;0,974388586425865;0,0198350172262901;-0,012043416592894;0,0147121010126637;0,0100643566448358;0,0104841327197906
"569";"G45_P1_R1";"Green tea";21;"45";"Fortier";1;12,0688710642968;1,35527849336633;0,266827049789267;0,179894456778327;0,525660382372904;0,483452337707055;0,0893872799200409;1,0985;1,6221055431556;1,00911272007996;0,0195868238106193;-0,0122916100085649;0,0144639075969928;0,00981616322916498;0,0102359393041198
"570";"G45_P1_R1";"Green tea";21;"45";"Fortier";1;NA;1,3470054282015;0,2651982498183;0,17879632191453;NA;NA;NA;NA;1,6122036780198;NA;NA;NA;NA;NA;NA
"571";"G45_P1_R1";"Green tea";21;"45";"Fortier";1;12,0688710642968;1,3334676852045;0,2625329407749;0,17699937395559;0,484315769685586;0,445427502042158;0,0823567282722562;1,0121;1,5960006259794;0,929743271727744;0,0209454231132986;-0,0109330107058855;0,0158225068996722;0,0111747625318444;0,0115945386067991
"572";"G45_P1_R1";"Green tea";21;"45";"Fortier";1;12,0688710642968;1,3560305901995;0,2669751225139;0,17999428722049;0,542600188960069;0,499031957875312;0,0922678531646194;1,1339;1,6230057127134;1,04163214683538;0,0189423593363842;-0,0129360744827999;0,0138194431227578;0,00917169875492994;0,00959147482988472
"573";"G45_P1_R2";"Green tea";21;"45";"Fortier";2;12,3607885954621;1,35076591236733;0,265938613441467;0,179295474125347;0,636266364942042;0,275376426029602;0,155757209028355;1,0674;1,6167045258088;0,911642790971645;0,0155686250800904;-0,000721207574228684;0,00291053192503609;0,0118479024784455;0,0107609111363675
"574";"G45_P1_R2";"Green tea";21;"45";"Fortier";2;12,3607885954621;1,33497187887083;0,262829086224167;0,177199034839917;0,623331213996528;0,269778085721525;0,152590700281948;1,0457;1,597800965095;0,893109299718052;0,0157501543900195;-0,000539678264299511;0,00309206123496526;0,0120294317883747;0,0109424404462966
"575";"G45_P1_R2";"Green tea";21;"45";"Fortier";2;12,3607885954621;1,322186232707;0,2603118499054;0,17550191732314;0,628934459106566;0,27220317322825;0,153962367665184;1,0551;1,5824980826124;0,901137632334816;0,015366059072349;-0,000923773581970055;0,00270796591729472;0,0116453364707041;0,0105583451286261
"576";"G45_P1_R2";"Green tea";21;"45";"Fortier";2;NA;1,32970720103867;0,261792577151733;0,176500221744773;NA;NA;NA;NA;1,5914997781904;NA;NA;NA;NA;NA;NA
"577";"G45_P1_R2";"Green tea";21;"45";"Fortier";2;12,3607885954621;1,33421978203767;0,262681013499533;0,177099204397753;0,645744194436682;0,279478435748425;0,158077369814893;1,0833;1,5969007955372;0,925222630185107;0,0150079459603524;-0,0012818866939667;0,00234985280529808;0,0112872233587075;0,0102002320166295
"578";"G45_P1_R2";"Green tea";21;"45";"Fortier";2;12,3607885954621;1,33196349153817;0,262236795325633;0,176799713071263;0,622139034185881;0,269262109656264;0,152298856157855;1,0437;1,5942002868638;0,891401143842145;0,0157430890733811;-0,000546743580937908;0,00308499591832688;0,0120223664717363;0,0109353751296583
"579";"G45_P1_R2";"Green tea";21;"45";"Fortier";2;12,3607885954621;1,35001381553417;0,265790540716833;0,179195643683183;0,645624976455617;0,279426838141899;0,158048185402484;1,0831;1,615804356251;0,925051814597516;0,0152551376142037;-0,00103469504011534;0,00259704445914944;0,0115344150125588;0,0104474236704808
"580";"G45_P1_R2";"Green tea";21;"45";"Fortier";2;NA;1,35302220286683;0,266382831615367;0,179594965451837;NA;NA;NA;NA;1,6194050344822;NA;NA;NA;NA;NA;NA
