Iden fiber,Project,Year,No,Biomass type,Tea type,Variety,Bag tissue,Enterprise,Sieving mm,Grinder type,Sampling period (3 weeks),Repetition,N dose (kg/ha),N type,N formula,Producer,Site,Parcel,Farm type,Longitude,Latitude,Burying date,Sample initial weight (g),Total initial weight (g),Bag initial weight (g),Removal date,Bag final weight (g),Sample final weight (g),C perc (%),S perc (%),N perc (%),C ajust perc (%),S ajust perc (%),N ajust perc (%)
AFO_034,Tremblay,2007,,Boues de désencrage,Aucun,Boue,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,28.26,,0.2,,,
AFO_035,Tremblay,2007,,Fumier frais biologique de bovin laitier,Aucun,Fum,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,45.23,,1.78,,,
AFO_036,Tremblay,2007,,Canola (Paille et grain) 2007,Aucun,Can,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,51.59,,1.16,,,
AFO_037,Tremblay,2007,,Compost de fumier de bovin,Aucun,ComA,Aucun,Producteur,1,Broyeur,9,,,,,,,,,,,,,,,,,,43.869999,,2.88,,,
AFO_038,Tremblay,2007,,Compost de feuilles,Aucun,ComV,Aucun,Producteur,1,Broyeur,9,,,,,,,,,,,,,,,,,,29.120001,,1.71,,,
AFO_039,Tremblay,2007,,Compost de fumier de volaille,Aucun,ComA,Aucun,Producteur,1,Broyeur,9,,,,,,,,,,,,,,,,,,39.66,,4.16,,,
AFO_040,Tremblay,2007,,Compost mouton,Aucun,ComA,Aucun,Producteur,1,Broyeur,9,,,,,,,,,,,,,,,,,,43.669998,,2.63,,,
AFO_041,Tremblay,2007,,Compost de boues de papetière (pintendre),Aucun,ComV,Aucun,Producteur,1,Broyeur,9,,,,,,,,,,,,,,,,,,26.780001,,1.01,,,
AFO_042,Tremblay,2007,,Compost de boues de papetière ,Aucun,ComV,Aucun,Producteur,1,Broyeur,9,,,,,,,,,,,,,,,,,,31.959999,,1.41,,,
AFO_043,Tremblay,2006,,Ensilage de luzerne 2006,Aucun,Luz,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,44.5,,4.16,,,
AFO_044,Tremblay,2007,111,Paille,Aucun,Paille,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,37.57,,2.33,,,
AFO_045,Tremblay,2007,112,Paille,Aucun,Paille,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,35.299999,,2.53,,,
AFO_046,Tremblay,2007,113,Paille,Aucun,Paille,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,36.77,,2.12,,,
AFO_047,Tremblay,2007,114,Paille,Aucun,Paille,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,35.290001,,1.92,,,
AFO_048,Tremblay,2007,121,Paille,Aucun,Paille,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,29.42,,2.08,,,
AFO_049,Tremblay,2007,122,Paille,Aucun,Paille,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,26.110001,,1.64,,,
AFO_050,Tremblay,2007,123,Paille,Aucun,Paille,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,32.689999,,2.21,,,
AFO_051,Tremblay,2007,124,Paille,Aucun,Paille,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,18.719999,,1,,,
AFO_052,Tremblay,2007,131,Paille,Aucun,Paille,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,36.470001,,2.38,,,
AFO_053,Tremblay,2007,132,Paille,Aucun,Paille,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,35.599998,,2.18,,,
AFO_054,Tremblay,2007,133,Paille,Aucun,Paille,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,38.09,,2.41,,,
AFO_055,Tremblay,2007,134,Paille,Aucun,Paille,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,37.759998,,2.75,,,
AFO_056,Tremblay,2007,111,Copeaux,Aucun,Cop,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,24.559999,,1.97,,,
AFO_057,Tremblay,2007,112,Copeaux,Aucun,Cop,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,17.940001,,1.53,,,
AFO_058,Tremblay,2007,113,Copeaux,Aucun,Cop,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,13.56,,1.21,,,
AFO_059,Tremblay,2007,114,Copeaux,Aucun,Cop,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,17.32,,1.45,,,
AFO_060,Tremblay,2007,121,Copeaux,Aucun,Cop,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,31.639999,,2.28,,,
AFO_061,Tremblay,2007,122,Copeaux,Aucun,Cop,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,26.83,,1.67,,,
AFO_062,Tremblay,2007,123,Copeaux,Aucun,Cop,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,34.459999,,3.18,,,
AFO_063,Tremblay,2007,124,Copeaux,Aucun,Cop,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,37.450001,,2.77,,,
AFO_064,Tremblay,2007,131,Copeaux,Aucun,Cop,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,34.700001,,3.79,,,
AFO_065,Tremblay,2007,132,Copeaux,Aucun,Cop,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,32.279999,,3.59,,,
AFO_066,Tremblay,2007,133,Copeaux,Aucun,Cop,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,33.610001,,3.44,,,
AFO_067,Tremblay,2007,134,Copeaux,Aucun,Cop,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,34.150002,,3.21,,,
AFO_068,Tremblay,2007,111,Paille,Aucun,Paille,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,36.82,,2.7,,,
AFO_069,Tremblay,2007,112,Paille,Aucun,Paille,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,36.220001,,2.67,,,
AFO_070,Tremblay,2007,113,Paille,Aucun,Paille,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,33.25,,2.83,,,
AFO_071,Tremblay,2007,114,Paille,Aucun,Paille,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,32.639999,,2.3,,,
AFO_072,Tremblay,2007,121,Paille,Aucun,Paille,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,35.700001,,2.4,,,
AFO_073,Tremblay,2007,122,Paille,Aucun,Paille,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,36.5,,2.69,,,
AFO_074,Tremblay,2007,123,Paille,Aucun,Paille,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,36.5,,2.1,,,
AFO_075,Tremblay,2007,124,Paille,Aucun,Paille,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,37.349998,,1.71,,,
AFO_076,Tremblay,2007,131,Paille,Aucun,Paille,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,36.599998,,2.55,,,
AFO_077,Tremblay,2007,132,Paille,Aucun,Paille,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,32.610001,,3.05,,,
AFO_078,Tremblay,2007,133,Paille,Aucun,Paille,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,32.439999,,3.22,,,
AFO_079,Tremblay,2007,134,Paille,Aucun,Paille,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,36.689999,,2.26,,,
AFO_080,Tremblay,2007,,Fumier bovin frais pailleux printemps (a),Aucun,Fum,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,36.639999,,1.88,,,
AFO_081,Tremblay,2007,,Fumier bovin frais pailleux printemps (b),Aucun,Fum,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,35.650002,,1.92,,,
AFO_082,Tremblay,2007,,Fumier bovin frais pailleux printemps (c),Aucun,Fum,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,37.82,,1.93,,,
AFO_083,Tremblay,2007,211,Copeaux,Aucun,Cop,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,37.02,,2.04,,,
AFO_084,Tremblay,2007,212,Copeaux,Aucun,Cop,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,32.57,,1.57,,,
AFO_085,Tremblay,2007,213,Copeaux,Aucun,Cop,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,34.73,,1.39,,,
AFO_086,Tremblay,2007,214,Copeaux,Aucun,Cop,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,32.040001,,1.22,,,
AFO_087,Tremblay,2007,221,Copeaux,Aucun,Cop,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,35.779999,,1.96,,,
AFO_088,Tremblay,2007,222,Copeaux,Aucun,Cop,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,33.369999,,1.49,,,
AFO_089,Tremblay,2007,223,Copeaux,Aucun,Cop,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,31.24,,1.52,,,
AFO_090,Tremblay,2007,224,Copeaux,Aucun,Cop,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,33.09,,1.59,,,
AFO_091,Tremblay,2007,231,Copeaux,Aucun,Cop,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,37.509998,,2.22,,,
AFO_092,Tremblay,2007,232,Copeaux,Aucun,Cop,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,38.669998,,1.81,,,
AFO_093,Tremblay,2007,233,Copeaux,Aucun,Cop,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,38.650002,,1.57,,,
AFO_094,Tremblay,2007,234,Copeaux,Aucun,Cop,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,41.02,,1.54,,,
AFO_095,Tremblay,2007,211,Paille,Aucun,Paille,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,35.990002,,3.51,,,
AFO_096,Tremblay,2007,212,Paille,Aucun,Paille,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,35.5,,2.75,,,
AFO_097,Tremblay,2007,213,Paille,Aucun,Paille,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,37.57,,2.32,,,
AFO_098,Tremblay,2007,214,Paille,Aucun,Paille,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,38.700001,,2.27,,,
AFO_099,Tremblay,2007,221,Paille,Aucun,Paille,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,36.150002,,3.13,,,
AFO_100,Tremblay,2007,222,Paille,Aucun,Paille,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,38.59,,2.83,,,
AFO_101,Tremblay,2007,223,Paille,Aucun,Paille,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,37.490002,,2.35,,,
AFO_102,Tremblay,2007,224,Paille,Aucun,Paille,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,38.43,,2.57,,,
AFO_103,Tremblay,2007,231,Paille,Aucun,Paille,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,34.950001,,2.9,,,
AFO_104,Tremblay,2007,232,Paille,Aucun,Paille,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,36.130001,,2.76,,,
AFO_105,Tremblay,2007,233,Paille,Aucun,Paille,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,36.240002,,3,,,
AFO_106,Tremblay,2007,234,Paille,Aucun,Paille,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,36.279999,,2.99,,,
AFO_107,Tremblay,2007,211,Copeaux,Aucun,Cop,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,39.360001,,2.4,,,
AFO_108,Tremblay,2007,212,Copeaux,Aucun,Cop,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,38.75,,2.5,,,
AFO_109,Tremblay,2007,213,Copeaux,Aucun,Cop,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,37.099998,,2.28,,,
AFO_110,Tremblay,2007,214,Copeaux,Aucun,Cop,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,41.599998,,1.55,,,
AFO_111,Tremblay,2007,221,Copeaux,Aucun,Cop,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,32.189999,,2.36,,,
AFO_112,Tremblay,2007,222,Copeaux,Aucun,Cop,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,35.119999,,1.89,,,
AFO_113,Tremblay,2007,223,Copeaux,Aucun,Cop,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,37.349998,,1.51,,,
AFO_114,Tremblay,2007,224,Copeaux,Aucun,Cop,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,38.41,,1.46,,,
AFO_115,Tremblay,2007,231,Copeaux,Aucun,Cop,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,39.119999,,2.36,,,
AFO_116,Tremblay,2007,232,Copeaux,Aucun,Cop,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,42.240002,,1.9,,,
AFO_117,Tremblay,2007,233,Copeaux,Aucun,Cop,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,41.200001,,1.58,,,
AFO_118,Tremblay,2007,234,Copeaux,Aucun,Cop,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,39.889999,,1.66,,,
AFO_119,Tremblay,2007,,Fumier bovin frais copeaux printemps (a),Aucun,Fum,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,38.68,,1.89,,,
AFO_120,Tremblay,2007,,Fumier bovin frais copeaux printemps (b),Aucun,Fum,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,39.970001,,1.82,,,
AFO_121,Tremblay,2007,,Fumier bovin frais copeaux printemps (c),Aucun,Fum,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,38.709999,,2.08,,,
AFO_122,Tremblay,2006,,Fanes de patates Rep 1 2006,Aucun,Pat,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,29.92,,2.02,,,
AFO_123,Tremblay,2006,,Fanes de patates Rep 2 2006,Aucun,Pat,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,25.719999,,2.28,,,
AFO_124,Tremblay,2006,,Foin mil 2006,Aucun,Mill,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,43.759998,,3.13,,,
AFO_125,Tremblay,2007,,Foin trèfle 2007,Aucun,Tref,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,52.41,,3.28,,,
AFO_126,Tremblay,2007,,Fumier de poule pondeuse,Aucun,Fum,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,29.41,,3.48,,,
AFO_127,Tremblay,2007,,Lin 2007,Aucun,Lin,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,54.490002,,1.13,,,
AFO_128,Tremblay,2007,,Millet perlé (paille et grain) 2007,Aucun,Mill,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,50.610001,,2.21,,,
AFO_129,Tremblay,2006,,Millet perlé 2006,Aucun,Mill,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,41.98,,3.26,,,
AFO_130,Tremblay,2006,,Moutarde blanche (fumier) 2006,Aucun,Mou,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,35.709999,,5.08,,,
AFO_131,Tremblay,2006,,Moutarde blanche (témoin) 2006,Aucun,Mou,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,40.310001,,3.89,,,
AFO_132,Tremblay,2006,,Moutarde brune 2006,Aucun,Mou,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,41.16,,4.64,,,
AFO_133,Tremblay,2007,,Fumier bovin frais copeaux hiver (a),Aucun,Fum,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,42.990002,,1.68,,,
AFO_134,Tremblay,2007,,Fumier bovin frais copeaux hiver (b),Aucun,Fum,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,42.130001,,1.77,,,
AFO_135,Tremblay,2007,,Fumier bovin frais copeaux hiver (c),Aucun,Fum,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,41.650002,,1.94,,,
AFO_136,Tremblay,2007,,Fumier bovin frais copeaux hiver (d),Aucun,Fum,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,41.959999,,1.8,,,
AFO_137,Tremblay,2007,,Orge (paille et grain) 2007 ,Aucun,Orge,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,53.740002,,1.11,,,
AFO_138,Tremblay,2005,,Paille de blé 2005,Aucun,Ble,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,41.990002,,1.79,,,
AFO_139,Tremblay,2006,,Paille d'orge 2006,Aucun,Orge,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,45.200001,,2,,,
AFO_140,Tremblay,2007,,Fumier frais biologique de porc sur litière,Aucun,Fum,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,43.540001,,3.92,,,
AFO_141,Tremblay,2007,,Raygrass (paille et grain) 2007,Aucun,,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,38.669998,,1.08,,,
AFO_142,Tremblay,2007,,Soya (paille et grain) 2007,Aucun,Soya,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,53.330002,,1.91,,,
AFO_143,Tremblay,2007,,Fumier bovin copeaux en amas hivernal (a),Aucun,Fum,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,39.169998,,1.93,,,
AFO_144,Tremblay,2007,,Fumier bovin copeaux en amas hivernal (b),Aucun,Fum,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,39.990002,,1.97,,,
AFO_145,Tremblay,2007,,Fumier bovin pailleux en amas hivernal (c),Aucun,Fum,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,40.669998,,1.78,,,
AFO_146,Tremblay,2007,,Fumier bovin pailleux en amas hivernal (d),Aucun,Fum,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,38.41,,1.58,,,
AFO_147,Tremblay,2007,,Fumier bovin pailleux en amas hivernal (a),Aucun,Fum,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,36.139999,,1.42,,,
AFO_148,Tremblay,2007,,Fumier bovin pailleux en amas hivernal (b),Aucun,Fum,Aucun,Producteur,1,Broyeur,0,,,,,,,,,,,,,,,,,,36.48,,1.55,,,
B_P1,Sortes,2018,1,Noir,Noir,B,Papier_fin,Selection,0,Aucun,1,1,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,,3.2416,0.156183333,2018-06-04,0.3673,3.5955,32.871,0.185,3.1095,33.58076649,0.190502975,3.142462898
B_P1,Sortes,2018,2,Noir,Noir,B,Papier_fin,Selection,0,Aucun,1,1,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,,3.34,0.156183333,2018-06-04,0.3673,3.1325,39.63,0.227,3.6988,40.48571008,0.233752299,3.738009894
B_P1,Sortes,2018,3,Noir,Noir,B,Papier_fin,Selection,0,Aucun,1,1,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,,3.2829,0.156183333,2018-06-04,0.3673,,,,,,,
B_P1,Sortes,2018,4,Noir,Noir,B,Papier_fin,Selection,0,Aucun,1,2,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,,3.3515,0.156183333,2018-06-04,0.3673,,,,,,,
B_P1,Sortes,2018,5,Noir,Noir,B,Papier_fin,Selection,0,Aucun,1,2,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,,3.341,0.156183333,2018-06-04,0.3673,,,,,,,
B_P1,Sortes,2018,6,Noir,Noir,B,Papier_fin,Selection,0,Aucun,1,2,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,,3.328,0.156183333,2018-06-04,0.3673,,48.426,0.267,4.6209,49.36064505,0.240932701,4.65487571
B_P2,Sortes,2018,7,Noir,Noir,B,Papier_fin,Selection,0,Aucun,2,1,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,,3.2224,0.156183333,2018-06-25,0.3673,,48.426,0.267,4.6209,49.36064505,0.240932701,4.65487571
B_P2,Sortes,2018,8,Noir,Noir,B,Papier_fin,Selection,0,Aucun,2,1,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,,3.3058,0.156183333,2018-06-25,0.3673,,48.426,0.267,4.6209,49.36064505,0.240932701,4.65487571
B_P2,Sortes,2018,9,Noir,Noir,B,Papier_fin,Selection,0,Aucun,2,1,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,,3.2486,0.156183333,2018-06-25,0.3673,,50.392,0.397,4.8741,51.0316119,0.381761616,4.911234773
B_P2,Sortes,2018,10,Noir,Noir,B,Papier_fin,Selection,0,Aucun,2,2,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,,3.3172,0.156183333,2018-06-25,0.3673,,50.392,0.397,4.8741,51.0316119,0.381761616,4.911234773
B_P2,Sortes,2018,11,Noir,Noir,B,Papier_fin,Selection,0,Aucun,2,2,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,,3.257,0.156183333,2018-06-25,0.3673,,50.392,0.397,4.8741,51.0316119,0.381761616,4.911234773
B_P2,Sortes,2018,12,Noir,Noir,B,Papier_fin,Selection,0,Aucun,2,2,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,,3.3851,0.156183333,2018-06-25,0.3673,,,,,,,
B_P3,Sortes,2018,13,Noir,Noir,B,Papier_fin,Selection,0,Aucun,3,1,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,,3.2794,0.156183333,2018-07-16,0.3673,,,,,,,
B_P3,Sortes,2018,14,Noir,Noir,B,Papier_fin,Selection,0,Aucun,3,1,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,,3.309,0.156183333,2018-07-16,0.3673,,,,,,,
B_P3,Sortes,2018,15,Noir,Noir,B,Papier_fin,Selection,0,Aucun,3,1,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,,3.2903,0.156183333,2018-07-16,0.3673,,,,,,,
B_P3,Sortes,2018,16,Noir,Noir,B,Papier_fin,Selection,0,Aucun,3,2,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,,3.3833,0.156183333,2018-07-16,0.3673,,,,,,,
B_P3,Sortes,2018,17,Noir,Noir,B,Papier_fin,Selection,0,Aucun,3,2,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,,3.2988,0.156183333,2018-07-16,0.3673,,,,,,,
B_P3,Sortes,2018,18,Noir,Noir,B,Papier_fin,Selection,0,Aucun,3,2,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,,3.3415,0.156183333,2018-07-16,0.3673,,,,,,,
B_P4,Sortes,2018,19,Noir,Noir,B,Papier_fin,Selection,0,Aucun,4,1,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,,3.3266,0.156183333,2018-08-06,0.3673,,,,,,,
B_P4,Sortes,2018,20,Noir,Noir,B,Papier_fin,Selection,0,Aucun,4,1,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,,3.323,0.156183333,2018-08-06,0.3673,,,,,,,
B_P4,Sortes,2018,21,Noir,Noir,B,Papier_fin,Selection,0,Aucun,4,1,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,,3.3062,0.156183333,2018-08-06,0.3673,,,,,,,
B_P4,Sortes,2018,22,Noir,Noir,B,Papier_fin,Selection,0,Aucun,4,2,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,,3.33,0.156183333,2018-08-06,0.3673,,,,,,,
B_P4,Sortes,2018,23,Noir,Noir,B,Papier_fin,Selection,0,Aucun,4,2,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,,3.3406,0.156183333,2018-08-06,0.3673,,,,,,,
B_P4,Sortes,2018,24,Noir,Noir,B,Papier_fin,Selection,0,Aucun,4,2,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,,3.3351,0.156183333,2018-08-06,0.3673,,,,,,,
B_P5,Sortes,2018,25,Noir,Noir,B,Papier_fin,Selection,0,Aucun,5,1,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,,3.2971,0.156183333,2018-08-27,0.3673,,,,,,,
B_P5,Sortes,2018,26,Noir,Noir,B,Papier_fin,Selection,0,Aucun,5,1,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,,3.3552,0.156183333,2018-08-27,0.3673,,,,,,,
B_P5,Sortes,2018,27,Noir,Noir,B,Papier_fin,Selection,0,Aucun,5,1,79.98256,,4.9-2.7-3.5 et 6-1-1,Belanger,A9,Producteur,Biologique,46.237854,-72.03705,2018-05-14,,3.398,0.156183333,2018-08-27,0.3673,,,,,,,
